recno,EPIC,RAJ2000,DEJ2000,Vmago,Ksmag,(V-Ks)o,VmKsu,E(V-Ks),Ksmag0,(V-Ks)0,Per1,Per2,Per3,Per4,Memb,Disk,Simbad,single,PSS,Vmag,Gmag,Teff,AG,logL,Mass_calc,Mass_e
500,203759570,16 11 18.46,-25 01 55.0,,11.31,,5.8,0.22,11.29,5.58,1.8105,,,,"USco,bronze",no,Simbad,1,0.999893,17.09,9.968149238465816,3423.8,1.011,-1.589391466070345,0.25180952380952387,0.013866982803217402
501,204187094,16 11 19.06,-23 19 20.4,,10.7,,7.4,0.49,10.63,6.91,2.4407,,,,"USco,gold",yes,Simbad,1,0.999994,18.03,10.241767238465815,3346.3,1.3074,-1.5127201758526736,0.214904761904762,0.013866982803217402
502,204296945,16 11 23.98,-22 53 32.8,,10.65,,5.21,0.37,10.6,4.85,11.8925,,,,"USco,gold",no,Simbad,1,0.992964,15.81,8.995633238465816,3515.4,0.797,-1.2839131482956472,0.2954285714285715,0.013866982803217402
503,203318214,16 11 26.02,-26 31 55.9,,9.57,,5.21,0.49,9.5,4.71,4.1841,,,,"USco,gold",yes,Simbad,1,0.992964,14.71,7.987614238465815,,,,,0.013866982803217402
504,204099713,16 11 26.29,-23 40 06.3,,12.47,,6.85,0.57,12.4,6.28,1.7984,,,,"USco,gold",no,Simbad,1,0.999998,19.25,11.620171238465815,,,-2.0629838821359097,,0.013866982803217402
505,205249328,16 11 31.34,-18 38 25.9,12.63,5.78,6.85,6.85,2.86,5.42,3.99,,,,,"USco,silver",yes,Simbad,1,0.999735,12.27,6.475815238465815,,,,,0.013866982803217402
506,204365837,16 11 31.80,-22 37 08.5,,11.85,,6.61,0.3,11.82,6.31,1.7422,,,,"USco,gold",no,Simbad,1,0.999999,18.43,10.884938238465814,,,-1.9226320878381908,,0.013866982803217402
507,203686287,16 11 32.85,-25 17 20.8,,10.83,,5.54,0.0,10.83,5.54,2.7112,,,,"USco,bronze",no,Simbad,1,0.997667,16.369999,9.352585238465815,3527.7,0.9208,-1.437707141926367,0.3017307692307691,0.013866982803217402
508,204439854,16 11 34.69,-22 19 44.4,,12.33,,6.92,0.73,12.23,6.18,1.184,,,,"USco,gold",no,Simbad,1,0.999999,19.15,11.464113238465814,,,-2.0803989546754,,0.013866982803217402
509,204074274,16 11 37.60,-23 46 15.0,,11.21,,5.98,0.41,11.16,5.57,1.8029,,,,"USco,gold",no,Simbad,1,0.999976,17.14,9.949440238465815,3375.5,1.0228,-1.6080069175685503,0.22880952380952382,0.013866982803217402
510,204478864,16 11 37.84,-22 10 27.6,,10.13,,5.32,0.69,10.04,4.63,2.206,,,,"USco,gold",no,Simbad,1,0.998258,15.360001,8.598916238465815,,,-0.9662948444888876,,0.013866982803217402
511,204239143,16 11 38.36,-23 07 07.5,,12.78,,7.31,0.7,12.69,6.61,0.7202,,,,"USco,gold",no,Simbad,1,0.999999,20.0,12.106009238465816,,,-2.188424995347805,,0.013866982803217402
512,204220275,16 11 40.39,-23 11 34.9,,11.62,,7.68,0.71,11.53,6.97,1.3318,,,,"USco,silver",no,Simbad,1,0.999773,19.21,11.630530238465816,,,,,0.013866982803217402
513,203645396,16 11 42.60,-25 25 51.4,,11.26,,7.37,0.7,11.17,6.67,0.6287,0.4928,,,"USco,bronze",no,Simbad,1,0.999999,18.54,10.831145238465815,,,-1.8279811770924428,,0.013866982803217402
514,203641931,16 11 43.86,-25 26 35.0,,8.74,,3.03,2.77,8.39,0.26,8.8994,,,,"USco,gold",no,Simbad,1,0.999881,11.42,5.747542238465815,,,-0.1659037132303176,,0.013866982803217402
1250,203981255,16 29 24.32,-24 09 01.0,,10.09,,8.7,3.81,9.6,4.89,,,,,"ROph,bronze",no,Simbad,1,1.0,18.3,10.205604238465815,5221.0,4.0688,,,0.013866982803217402
515,204292655,16 11 45.29,-22 54 33.2,,11.81,,6.82,0.7,11.72,6.12,1.558,1.708,,,"USco,bronze",no,Simbad,1,0.999999,18.54,11.091023238465816,,,-1.977159382406383,,0.013866982803217402
516,205086621,16 11 45.33,-19 28 13.4,,11.81,,7.26,0.99,11.69,6.27,1.7416,,,,"USco,gold",yes,Simbad,1,0.999999,18.95,11.146491238465815,3005.7,1.6871,-1.8661418814726205,0.10242902208201887,0.013866982803217402
517,205155253,16 11 46.12,-19 07 42.9,,11.15,,7.06,1.11,11.01,5.95,1.7852,,,,"USco,gold",yes,Simbad,1,0.999999,18.07,10.410732238465815,3368.3,1.4866,-1.737311673313769,0.22538095238095246,0.013866982803217402
518,204345402,16 11 47.52,-22 41 55.1,,11.08,,5.63,0.58,11.0,5.05,2.7907,,,,"USco,bronze",no,Simbad,1,0.992964,16.630001,9.623662238465815,3412.8,0.92,-1.489187013616868,0.24657142857142866,0.013866982803217402
519,205019241,16 11 49.20,-19 47 43.3,,10.82,,6.46,0.57,10.75,5.89,0.92,,,,"USco,bronze",no,Simbad,1,0.999998,17.21,9.811391238465816,3428.1,1.2292,-1.592609089247742,0.25385714285714284,0.013866982803217402
520,204932990,16 11 50.91,-20 12 10.1,,10.4,,5.91,0.92,10.28,4.99,2.312,,,,"USco,gold",yes,Simbad,1,0.999146,16.189999,9.090475238465816,3557.5,1.0558,,,0.013866982803217402
521,204367193,16 11 54.38,-22 36 49.3,,13.3,,7.45,0.47,13.24,6.99,0.4835,,,,"USco,gold",no,Simbad,1,0.999999,20.689999,12.721898238465815,2863.4,0.6671,-2.368556231621881,0.1,0.013866982803217402
522,205034491,16 11 56.25,-19 43 23.2,,9.81,,5.44,0.53,9.74,4.91,5.906,,,,"USco,gold",no,Simbad,1,0.992964,15.18,8.445023238465815,3580.2,0.8924,-0.956559132496608,0.3353846153846153,0.013866982803217402
523,204251947,16 11 56.32,-23 04 04.6,,8.81,,4.22,0.39,8.76,3.83,5.4849,,,,"USco,gold",no,Simbad,1,0.999442,12.98,7.111382238465815,4699.9,1.5918,,,0.013866982803217402
524,205091879,16 11 57.63,-19 26 39.1,,10.19,,6.9,1.0,10.06,5.9,1.0182,,,,"USco,bronze",yes,Simbad,1,0.999997,16.960001,9.389322238465816,,,-1.4436975179281346,,0.013866982803217402
525,203647063,16 11 58.00,-25 25 30.2,9.62,7.79,1.83,1.83,0.49,7.73,1.34,,,,,"USco,bronze",no,Simbad,1,0.999922,9.56,3.853275238465816,5854.4,0.3586,,,0.013866982803217402
526,205157937,16 11 59.27,-19 06 53.3,11.62,8.09,3.53,3.53,1.34,7.92,2.19,3.6929,,,,"USco,gold",no,Simbad,1,0.999962,11.45,5.598383238465816,5699.0,1.4419,,,0.013866982803217402
527,204912351,16 12 02.22,-20 17 55.3,,11.08,,6.25,0.47,11.02,5.77,3.2611,,,,"USco,bronze",no,Simbad,1,0.999998,17.27,10.062400238465814,3415.8,1.2478,-1.6129662932282829,0.24800000000000008,0.013866982803217402
528,205092842,16 12 02.38,-19 26 22.0,,10.85,,6.59,1.08,10.72,5.51,1.7772,,,,"USco,bronze",yes,Simbad,1,0.999998,17.310001,9.892945238465815,,,-1.5000381404782528,,0.013866982803217402
529,204817605,16 12 05.05,-20 43 40.5,,9.06,,4.96,0.2,9.04,4.76,9.3362,,,,"USco,gold",yes,Simbad,1,0.999146,14.0,7.462800238465816,,,,,0.013866982803217402
530,205129147,16 12 05.39,-19 15 35.5,,8.79,,4.52,0.7,8.7,3.82,8.5895,,,,"USco,bronze",no,Simbad,1,0.999324,13.219999,6.793780238465816,5641.2,2.1909,-0.5252594159015873,1.095987460815047,0.013866982803217402
531,205168266,16 12 05.99,-19 03 44.3,8.0,6.81,1.19,1.19,1.39,6.63,-0.2,0.2815,0.2661,,,"USco,bronze",no,Simbad,1,0.999961,7.82,2.3218312384658155,,,1.135178787772596,,0.013866982803217402
532,203538882,16 12 08.12,-25 47 58.1,,10.31,,5.64,0.55,10.24,5.09,6.5064,,,,"USco,gold",no,Simbad,1,0.996487,15.879999,8.895579238465816,3440.1,0.9199,,,0.013866982803217402
533,204857023,16 12 08.24,-20 33 01.6,,9.84,,5.94,1.5,9.65,4.44,1.4626,1.8555,,,"USco,bronze",no,Simbad,1,0.999806,15.59,8.979247238465815,3584.3,1.0985,,,0.013866982803217402
534,205072354,16 12 10.43,-19 32 27.8,,11.24,,6.8,0.68,11.15,6.12,0.7718,,,,"USco,gold",no,Simbad,1,0.999999,17.95,10.364404238465816,,,-1.7162466136640546,,0.013866982803217402
535,204803505,16 12 11.85,-20 47 26.9,,12.61,,7.83,0.76,12.51,7.07,4.3632,,,,"USco,gold",no,Simbad,1,0.999999,20.34,12.184866238465816,2816.3,0.683,-2.1713400970892045,0.1,0.013866982803217402
536,205156547,16 12 12.41,-19 07 19.3,,10.96,,7.3,1.45,10.77,5.86,1.8003,,,,"USco,bronze",yes,Simbad,1,0.999999,18.07,10.325223238465815,,,-1.6516951491983405,,0.013866982803217402
537,203892022,16 12 13.67,-24 31 37.1,,10.11,,5.2,0.7,10.02,4.5,17.1122,,,,"USco,gold",no,Simbad,2,1e-06,15.22,8.490647238465815,3618.9,0.8129,-1.045178804286717,0.36019230769230776,0.013866982803217402
538,202709862,16 12 17.22,-28 39 08.5,,11.3,,5.7,0.05,11.29,5.65,0.9952,2.0106,,,"USco,gold",no,Simbad,1,0.999955,16.99,9.894319238465815,3317.8,0.824,-1.6961562435388633,0.20133333333333342,0.013866982803217402
539,202909059,16 12 18.20,-27 55 34.9,4.57,4.98,-0.41,-0.41,0.19,4.95,-0.6,0.5314,,,,"USco,silver",no,Simbad,1,1.0,4.54,-1.0445777615341845,15365.8,0.0607,,,0.013866982803217402
540,205102553,16 12 18.44,-19 23 32.6,,12.0,,7.0,0.85,11.89,6.15,1.8511,,,,"USco,bronze",no,Simbad,1,0.999999,18.89,11.375163238465817,,,-1.9408153930640968,,0.013866982803217402
541,205150770,16 12 20.92,-19 09 04.3,,9.6,,5.37,0.44,9.55,4.93,0.7553,,,,"USco,gold",no,Simbad,1,0.996487,14.92,8.170176238465816,3683.1,0.8577,-0.8606562309412641,0.4014583333333333,0.013866982803217402
542,205064383,16 12 21.83,-19 34 44.5,7.64,7.07,0.57,0.57,0.69,6.98,-0.12,,,,,"USco,gold",yes,Simbad,1,0.999336,7.55,2.028988238465815,,,1.1479025201116022,,0.013866982803217402
543,204651122,16 12 22.89,-21 27 16.1,,12.03,,7.0,0.73,11.94,6.27,1.5999,,,,"USco,bronze",yes,Simbad,1,0.999999,18.939999,11.397591238465814,,,-1.98380265167473,,0.013866982803217402
544,204928499,16 12 27.03,-20 13 25.2,,12.29,,6.95,0.4,12.24,6.55,0.8877,,,,"USco,bronze",no,Simbad,1,0.999999,19.189999,11.587645238465814,,,-2.053056735810229,,0.013866982803217402
545,204940701,16 12 27.36,-20 09 59.9,,11.53,,6.81,0.71,11.44,6.1,1.7776,,,,"USco,gold",yes,Simbad,1,0.999998,18.25,10.798035238465816,,,-1.837734377426664,,0.013866982803217402
546,202699293,16 12 30.76,-28 41 30.0,,9.39,,4.08,0.7,9.3,3.38,6.822,,,,"USco,bronze",no,Simbad,2,1e-06,13.38,7.104233238465815,4079.9,0.5531,-0.6743817291957819,0.7,0.013866982803217402
547,204986244,16 12 31.38,-19 57 06.6,,9.14,,3.39,0.0,9.14,3.38,,,,,"USco,bronze",no,Simbad,1,0.999999,12.530001,6.502475238465815,,,,,0.013866982803217402
548,210282525,16 12 33.53,-25 43 28.0,,10.14,,6.74,0.66,10.06,6.07,3.7871,,,,"USco,gold",no,Simbad,1,0.999928,16.8,9.250020238465815,,,,,0.013866982803217402
549,204581550,16 12 34.13,-21 44 50.4,,11.33,,6.46,1.02,11.2,5.43,1.9128,,,,"USco,bronze",yes,Simbad,1,0.999993,17.66,10.306631238465815,3425.8,1.1187,-1.6669559602333193,0.25276190476190485,0.013866982803217402
550,203775036,16 12 34.58,-24 58 34.5,,11.04,,6.34,1.11,10.9,5.23,0.749,,,,"USco,gold",no,Simbad,1,0.999998,17.24,10.070264238465816,,,-1.7187393183768414,,0.013866982803217402
551,204851310,16 12 35.31,-20 34 33.9,,9.3,,4.68,0.72,9.21,3.96,3.898,,,,"USco,gold",no,Simbad,1,0.999019,13.889999,7.608090238465815,,,,,0.013866982803217402
552,203063710,16 12 36.05,-27 23 03.0,11.21,7.23,3.98,3.98,0.92,7.11,3.06,,,,,"USco,gold",no,Simbad,1,0.999997,11.09,4.997199238465816,,,,,0.013866982803217402
553,205182200,16 12 39.16,-18 59 28.6,,9.11,,4.93,1.38,8.93,3.56,3.2547,,,,"USco,gold",yes,Simbad,2,1e-06,13.860001,7.424497238465815,3768.9,0.7233,-0.710054487987181,0.46104166666666674,0.013866982803217402
554,204404080,16 12 39.53,-22 28 08.4,,10.42,,5.48,0.3,10.38,5.18,1.9617,,,,"USco,gold",no,Simbad,2,1e-06,15.860001,8.893906238465815,3455.9,0.8861,-1.3275326817811386,0.26709523809523816,0.013866982803217402
555,203577715,16 12 39.91,-25 39 54.5,,10.36,,5.37,0.0,10.36,5.37,3.1754,,,,"USco,bronze",maybe,Simbad,1,0.996487,15.73,8.765817238465816,3406.2,0.6813,-1.386792652399793,0.24342857142857133,0.013866982803217402
556,205013031,16 12 40.20,-19 49 30.6,,11.29,,6.25,0.45,11.23,5.81,3.6251,,,,"USco,bronze",no,Simbad,1,0.999998,17.48,10.249017238465814,3415.8,1.2416,-1.7512912767069624,0.24800000000000008,0.013866982803217402
557,205182220,16 12 40.50,-18 59 28.1,10.83,7.49,3.34,3.34,0.7,7.4,2.64,1.5195,,,,"USco,gold",yes,Simbad,1,0.999911,10.74,4.829835238465815,5395.5,1.2555,,,0.013866982803217402
558,205012599,16 12 41.23,-19 49 37.9,,8.9,,4.62,0.59,8.82,4.02,3.6244,,,,"USco,bronze",no,Simbad,1,0.99964,13.44,7.116954238465816,,,,,0.013866982803217402
559,205080089,16 12 44.10,-19 30 10.3,7.6,6.94,0.66,0.66,0.78,6.84,-0.12,,,,,"USco,gold",no,Simbad,1,0.999508,7.5,1.9693542384658151,,,1.3294448697328205,,0.013866982803217402
560,204245943,16 12 45.05,-23 05 30.4,,12.46,,7.02,0.52,12.4,6.5,0.7543,,,,"USco,gold",no,Simbad,1,0.999999,19.42,11.671048238465817,,,-2.139662005925681,,0.013866982803217402
561,204465961,16 12 46.81,-22 13 31.7,11.2,8.03,3.17,3.17,0.7,7.94,2.47,10.5243,,,,"USco,gold",no,Simbad,1,0.999952,11.110001,5.188762238465815,5579.2,1.2669,,,0.013866982803217402
562,204105498,16 12 46.91,-23 38 41.0,,12.62,,7.21,0.73,12.53,6.48,0.2844,0.2954,,,"USco,gold",no,Simbad,1,0.999999,19.74,12.072865238465816,,,-2.1771783625794647,,0.013866982803217402
563,205167772,16 12 47.25,-19 03 53.3,,11.75,,6.92,1.12,11.6,5.81,1.1876,,,,"USco,gold",no,Simbad,1,0.999999,18.52,11.147065238465814,,,-1.877784126855525,,0.013866982803217402
564,205364526,16 12 48.92,-18 00 52.7,,10.36,,5.72,0.46,10.3,5.26,2.9053,,,,"USco,gold",maybe,Simbad,1,0.992964,16.02,8.955052238465814,3564.1,0.9853,,,0.013866982803217402
565,204888409,16 12 48.96,-20 24 30.6,,12.08,,6.32,0.32,12.04,5.99,1.3743,,,,"USco,bronze",no,Simbad,1,0.999994,18.36,10.963875238465814,3292.0,1.0949,-1.847100396133545,0.19274447949526816,0.013866982803217402
566,205253903,16 12 50.82,-18 36 59.6,,9.58,,4.87,0.69,9.49,4.18,,,,,"USco,bronze",no,Simbad,1,0.999998,14.36,8.003063238465815,,,,,0.013866982803217402
567,204184435,16 12 52.65,-23 19 55.9,,9.04,,3.16,0.7,8.95,2.46,4.2854,,,,"USco,gold",no,Simbad,1,0.999938,12.11,6.191797238465815,4740.3,0.6323,-0.2968548422412506,0.833586387434555,0.013866982803217402
568,204185181,16 12 55.33,-23 19 45.6,9.36,7.29,2.07,2.07,0.49,7.23,1.57,5.1488,,,,"USco,gold",no,Simbad,1,0.999784,9.3,3.4920272384658144,5990.8,0.4898,0.7615294396194964,1.206357142857143,0.013866982803217402
569,203678376,16 12 55.87,-25 18 58.3,,10.78,,5.88,0.27,10.75,5.61,,,,,"USco,bronze",no,Simbad,1,0.999965,16.630001,9.472616238465816,3421.3,1.0725,-1.5332806286630762,0.2506190476190477,0.013866982803217402
570,203760219,16 13 02.34,-25 01 46.0,,9.43,,4.57,0.7,9.34,3.87,2.312,2.0282,,,"USco,bronze",no,Simbad,1,0.992964,13.91,7.521498238465815,3808.4,0.7243,,,0.013866982803217402
571,204279085,16 13 02.71,-22 57 44.4,11.81,8.45,3.36,3.36,0.01,8.45,3.35,2.0873,,,,"USco,gold",no,Simbad,1,0.999877,11.809999,5.740040238465815,,,,,0.013866982803217402
572,205082248,16 13 03.05,-19 29 32.3,,12.35,,7.12,1.17,12.2,5.95,1.7541,,,,"USco,silver",no,Simbad,1,0.999999,19.32,11.801110238465814,,,-2.0347983005306114,,0.013866982803217402
573,203448860,16 13 06.27,-26 06 10.9,,10.85,,5.53,0.75,10.75,4.78,3.3749,,,,"USco,gold",yes,Simbad,1,0.992964,16.28,9.347240238465815,3431.6,0.9223,-1.3946949489129363,0.2555238095238095,0.013866982803217402
574,204812713,16 13 09.78,-20 44 59.2,,9.86,,5.78,0.87,9.75,4.91,0.9239,,,,"USco,gold",no,Simbad,1,0.999617,15.530001,8.551068238465815,3576.1,1.0711,,,0.013866982803217402
575,204259310,16 13 09.82,-23 02 18.4,,11.76,,6.29,0.47,11.69,5.82,1.3301,1.5318,,,"USco,bronze",yes,Simbad,1,0.999998,17.98,10.841399238465817,,,-1.9746941474950583,,0.013866982803217402
576,205165965,16 13 09.96,-19 04 27.0,,10.58,,6.64,1.41,10.4,5.23,1.796,,,,"USco,gold",yes,Simbad,1,0.999989,17.039999,9.635174238465815,3372.2,0.8867,-1.511731375867474,0.22723809523809516,0.013866982803217402
577,203876392,16 13 10.07,-24 35 25.0,,10.96,,5.8,0.28,10.92,5.51,1.902,,,,"USco,gold",no,Simbad,1,0.999862,16.720001,9.599876238465816,,,-1.5189875658481682,,0.013866982803217402
578,204210528,16 13 10.81,-23 13 51.7,,11.61,,5.96,0.0,11.61,5.96,0.987,,,,"USco,gold",no,Simbad,1,0.999996,17.57,10.425151238465816,,,-1.9759250157415835,,0.013866982803217402
579,204399980,16 13 11.58,-22 29 06.6,8.86,6.69,2.17,2.17,1.54,6.49,0.63,,,,,"USco,gold",yes,Simbad,1,0.999953,8.66,3.1884862384658152,8054.2,0.9042,0.7571886946125959,1.5,0.013866982803217402
580,204491374,16 13 11.71,-22 07 25.6,,11.21,,6.11,0.35,11.17,5.76,1.2445,,,,"USco,bronze",maybe,Simbad,1,0.999995,17.28,10.038927238465815,3434.5,1.1374,-1.652865220104578,0.2569047619047619,0.013866982803217402
581,204247811,16 13 12.11,-23 05 03.1,,13.01,,7.46,0.08,13.0,7.38,1.1542,,,,"USco,silver",no,Simbad,1,0.999998,20.46,12.600933238465814,2795.0,0.7682,-2.22548302426511,0.1,0.013866982803217402
582,204204545,16 13 12.15,-23 15 16.5,,10.84,,5.65,0.16,10.82,5.5,1.7985,,,,"USco,gold",no,Simbad,1,0.999561,16.47,9.409331238465816,,,-1.4555598637759768,,0.013866982803217402
583,205457507,16 13 15.93,-17 27 33.5,,9.28,,3.96,0.7,9.19,3.26,,,,,"USco,bronze",no,Simbad,1,0.999998,13.15,6.995686238465815,4936.5,1.398,,,0.013866982803217402
584,202522205,16 13 17.37,-29 22 19.9,,8.91,,4.78,0.39,8.86,4.39,6.1134,,,,"USco,gold",,Simbad,1,0.992964,13.639999,7.196890238465816,,,,,0.013866982803217402
585,202521690,16 13 18.44,-29 22 27.6,,9.22,,5.18,0.7,9.13,4.48,6.1258,,,,"USco,bronze",no,Simbad,2,1e-06,14.309999,7.829702238465815,,,,,0.013866982803217402
586,204468888,16 13 18.58,-22 12 48.9,10.43,7.43,3.0,3.0,0.68,7.34,2.32,5.8472,,,,"USco,gold",no,Simbad,1,0.999938,10.34,4.498058238465815,,,,,0.013866982803217402
587,204399319,16 13 20.53,-22 29 16.1,,10.24,,4.97,0.75,10.15,4.22,3.9112,,,,"USco,gold",no,Simbad,1,0.992964,15.119999,8.349644238465816,3614.6,0.6746,-0.9395666067841806,0.3574358974358974,0.013866982803217402
588,205373716,16 13 20.80,-17 57 52.1,,9.87,,5.83,0.23,9.84,5.59,1.1268,4.1193,,,"USco,bronze",,Simbad,1,0.999751,15.67,8.527364238465815,3534.8,1.012,-0.7831482337089825,0.3062820512820514,0.013866982803217402
589,205373893,16 13 21.23,-17 57 49.1,,10.05,,5.67,0.7,9.95,4.97,1.1269,4.1172,,,"USco,bronze",no,Simbad,1,0.997667,15.62,8.612786238465816,3479.4,1.0015,-0.8986310590189541,0.2782857142857143,0.013866982803217402
590,204615647,16 13 21.90,-21 36 13.9,,9.98,,5.46,0.68,9.89,4.78,,,,,"USco,gold",yes,Simbad,1,0.996487,15.35,8.437536238465816,3549.4,0.8639,-0.9599517600010692,0.3156410256410257,0.013866982803217402
591,203048597,16 13 24.56,-27 26 13.4,15.3,9.78,5.52,5.52,0.19,9.76,5.33,1.6084,1.1654,,,"USco,bronze",no,Simbad,1,0.999146,15.280001,8.946353238465814,,,,,0.013866982803217402
592,205431266,16 13 25.75,-17 37 35.8,,11.4,,5.67,2.74,11.05,2.93,0.3954,,,,"USco,gold",no,Simbad,1,0.999751,16.720001,9.980579238465817,3397.2,0.9805,-1.75448733453912,0.23914285714285705,0.013866982803217402
593,204393705,16 13 26.65,-22 30 35.1,,12.58,,7.5,0.66,12.5,6.84,1.5319,,,,"USco,gold",no,Simbad,1,0.999999,20.0,12.013258238465816,,,-2.1924649725662,,0.013866982803217402
594,205097920,16 13 28.08,-19 24 52.7,,11.91,,7.37,0.73,11.82,6.64,1.5123,,,,"USco,gold",no,Simbad,1,0.999999,19.189999,11.295470238465814,,,-1.9586073171950449,,0.013866982803217402
595,204222295,16 13 29.28,-23 11 07.5,11.66,8.49,3.17,3.17,0.85,8.39,2.32,3.0944,,,,"USco,gold",yes,Simbad,1,0.999934,11.56,5.564473238465816,5524.7,1.1231,-0.0820431020386292,1.0594670846394985,0.013866982803217402
596,204813829,16 13 32.79,-20 44 41.3,,10.13,,5.31,0.57,10.05,4.74,3.4158,,,,"USco,gold",maybe,Simbad,1,0.992964,15.360001,8.533194238465816,,,-0.9829249001794472,,0.013866982803217402
597,202931403,16 13 33.80,-27 50 54.4,,11.9,,5.66,0.59,11.83,5.07,,,,,"USco,bronze",no,Simbad,1,0.999727,17.49,10.524842238465816,,,,,0.013866982803217402
598,204149252,16 13 34.76,-23 28 15.8,,12.5,,6.65,0.64,12.41,6.01,0.9942,,,,"USco,gold",no,Simbad,1,0.999998,19.06,11.536110238465817,,,-2.022276408675951,,0.013866982803217402
599,204156820,16 13 36.44,-23 26 27.0,,9.31,,5.14,0.57,9.23,4.57,6.6082,2.6159,,,"USco,silver",no,Simbad,1,0.998613,14.369999,8.342917238465816,,,,,0.013866982803217402
600,204152030,16 13 36.46,-23 27 35.6,,11.22,,6.23,0.52,11.15,5.72,1.8029,0.8242,1.0198,,"USco,gold",,Simbad,1,0.999752,17.38,10.447350238465816,,,,,0.013866982803217402
601,203750883,16 13 36.50,-25 03 47.5,,10.26,,4.87,1.28,10.09,3.59,1.1427,,,,"USco,gold",yes,Simbad,1,0.896753,14.96,8.975641238465816,,,,,0.013866982803217402
602,204152441,16 13 36.87,-23 27 30.0,,10.91,,5.58,0.48,10.85,5.1,1.8032,,,,"USco,gold",,Simbad,1,0.992964,16.43,9.448278238465816,,,-1.4546928607456744,,0.013866982803217402
603,203329658,16 13 37.92,-26 29 49.9,11.13,7.78,3.35,3.35,1.32,7.61,2.03,,,,,"USco,bronze",no,Simbad,1,0.999999,10.96,5.148302238465815,,,,,0.013866982803217402
604,204525772,16 13 38.32,-21 58 52.0,,11.0,,5.89,0.32,10.96,5.57,1.5467,,,,"USco,gold",no,Simbad,1,0.999911,16.85,9.693231238465817,,,-1.4997635163711684,,0.013866982803217402
605,203842665,16 13 38.39,-24 43 31.3,,10.35,,5.67,0.45,10.29,5.21,1.2958,,,,"USco,gold",no,Simbad,1,0.998258,15.96,8.927230238465816,3561.2,0.9673,-1.3310552786128496,0.3232051282051281,0.013866982803217402
606,204439731,16 13 40.79,-22 19 45.9,,13.67,,6.11,0.7,13.58,5.41,1.3364,,,,"USco,silver",no,Simbad,1,0.999998,19.69,13.583249238465816,,,-2.468521077200021,,0.013866982803217402
607,204262828,16 13 42.63,-23 01 28.1,,12.79,,7.26,0.52,12.72,6.74,,,,,"USco,gold",no,Simbad,1,0.999999,19.98,12.052953238465816,,,-2.1056839321647822,,0.013866982803217402
608,205225696,16 13 43.50,-18 45 52.8,,10.52,,6.64,1.46,10.33,5.19,2.7027,0.8882,,,"USco,bronze",no,Simbad,1,0.999909,16.97,10.082221238465817,,,,,0.013866982803217402
609,204459941,16 13 43.66,-22 14 59.4,,9.11,,4.1,0.31,9.07,3.79,4.651,3.6293,,,"USco,gold",no,Simbad,1,0.992964,13.17,6.889847238465816,,,-0.426617746771061,,0.013866982803217402
610,203881218,16 13 44.89,-24 34 14.7,,10.26,,4.99,0.6,10.18,4.39,5.4121,,,,"USco,gold",no,Simbad,1,0.992964,15.17,8.588721238465816,3542.8,0.7961,-0.955773918332958,0.31141025641025655,0.013866982803217402
611,203917770,16 13 45.49,-24 25 19.5,6.43,6.08,0.35,0.35,0.71,5.99,-0.36,0.8479,0.6991,1.6779,,"USco,gold",no,Simbad,1,0.998292,6.3399997,0.8314342384658149,13818.1,0.4593,,,0.013866982803217402
612,205260089,16 13 47.50,-18 35 00.4,,9.91,,6.6,1.55,9.71,5.05,7.4345,,,,"USco,gold",no,Simbad,1,0.999884,16.31,8.954533238465816,3558.3,1.387,-0.8973262193803343,0.32134615384615395,0.013866982803217402
613,202947197,16 13 47.81,-27 47 33.9,9.29,8.01,1.28,1.28,0.27,7.97,1.01,0.6779,0.7976,0.7138,0.3959,"USco,gold",maybe,Simbad,1,0.997667,9.25,3.607886238465815,6565.8,0.1856,0.5791030474640654,1.4037579617834395,0.013866982803217402
614,203726323,16 13 48.79,-25 09 00.8,,12.51,,7.2,1.33,12.34,5.87,,,,,"USco,gold",yes,Simbad,1,0.999997,19.54,11.847053238465817,2921.0,0.2831,-1.9515581817006136,0.1,0.013866982803217402
615,203070560,16 13 51.88,-27 21 38.0,,10.26,,4.69,0.48,10.2,4.22,3.6855,,,,"USco,bronze",no,Simbad,1,0.999998,14.889999,8.529328238465816,,,,,0.013866982803217402
616,203777800,16 13 56.62,-24 57 56.9,,10.15,,5.42,0.47,10.09,4.95,2.2766,1.2544,,,"USco,gold",no,Simbad,1,0.851439,15.51,9.257320238465816,,,,,0.013866982803217402
617,202818196,16 13 58.11,-28 15 09.5,7.94,6.98,0.96,0.96,0.77,6.88,0.19,1.3633,0.9399,,,"USco,bronze",no,Simbad,1,0.999616,7.84,2.3205662384658154,10279.1,0.779,1.1278214289203394,1.5,0.013866982803217402
