Unnamed: 0,recno,RAJ2000_x,DEJ2000_x,i'mag_x,Per_x,Power_x,l_FAP_x,FAP_x,Amp_x,M13_Mass,bin_x,Vmag_x,Icmag_x,Jmag_x,Hmag_x,Kmag_x,Mmb_x,XH_x,PSS_x,M13_single,M13_Mass_calc,M13_Mass_e,RAJ2000_y,DEJ2000_y,i'mag_y,Per_y,Power_y,l_FAP_y,FAP_y,Amp_y,bin_y,Vmag_y,Icmag_y,Jmag_y,Hmag_y,Kmag_y,Mmb_y,XH_y,PSS_y,Tess_single,Tess_Mass,s_Mass,s_Lum,logL,Teff,Tess_Mass_calc,Tess_Mass_e,Age_calc (Myr),Age_e (Myr),Mass_calc,Mass_e
242,244,02 18 31.45,+57 04 39.3,19.03,0.683,222.8,<,0.001,0.037,0.77,1,20.8,18.49,16.89,16.06,3.9913608199120354,1.0,,0.999999,1,0.7630373349486521,0.0037941954566645,02 18 31.45,+57 04 39.3,19.03,0.683,222.8,<,0.001,0.037,1.0,20.8,18.49,16.89,16.06,15.8,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
243,245,02 18 47.01,+57 06 42.7,19.76,0.746,222.7,<,0.001,0.074,0.53,1,22.5,19.24,17.25,16.49,4.391360819912034,1.0,,0.999997,1,0.6109411116267386,0.0037941954566645,02 18 47.01,+57 06 42.7,19.76,0.746,222.7,<,0.001,0.074,1.0,22.5,19.24,17.25,16.49,16.2,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
244,246,02 18 00.27,+57 09 46.2,18.54,3.92,222.4,<,0.001,0.019,0.94,1,20.06,18.07,16.59,15.81,3.751360819912035,1.0,,0.999987,1,0.8599187942822623,0.0037941954566645,02 18 00.27,+57 09 46.2,18.54,3.92,222.4,<,0.001,0.019,1.0,20.06,18.07,16.59,15.81,15.56,1.0,,0.999987,1.0,0.69,,,-0.3526072485882794,,,0.0186945933377917,,,,
245,247,02 18 47.38,+57 08 42.5,17.59,7.69,221.9,<,0.001,0.028,1.16,1,,,15.9,15.23,3.161360819912036,,X,0.999988,1,1.092625306106187,0.0037941954566645,02 18 47.38,+57 08 42.5,17.59,7.69,221.9,<,0.001,0.028,1.0,,,15.9,15.23,14.97,,X,0.999988,1.0,,,,,3934.8,,0.0186945933377917,,,,
246,248,02 18 22.58,+57 14 45.1,19.85,4.39,221.6,<,0.001,0.052,0.52,1,22.56,19.26,17.34,16.55,4.431360819912033,1.0,,0.999932,1,0.5958439293158085,0.0037941954566645,02 18 22.58,+57 14 45.1,19.85,4.39,221.6,<,0.001,0.052,1.0,22.56,19.26,17.34,16.55,16.24,1.0,,0.999932,1.0,,,,,,,0.0186945933377917,,,,
247,249,02 19 03.50,+57 13 08.0,19.36,0.833,221.6,<,0.001,0.056,0.67,2,21.23,18.69,16.95,16.14,4.021360819912035,1.0,,0.999999,1,0.7511058623426257,0.0037941954566645,02 19 03.50,+57 13 08.0,19.36,0.833,221.6,<,0.001,0.056,2.0,21.23,18.69,16.95,16.14,15.83,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
248,250,02 18 13.49,+57 00 24.6,19.33,0.553,221.3,<,0.001,0.043,0.66,1,21.33,18.75,16.99,16.18,4.111360819912035,1.0,,0.999991,1,0.715200871940937,0.0037941954566645,02 18 13.49,+57 00 24.6,19.33,0.553,221.3,<,0.001,0.043,1.0,21.33,18.75,16.99,16.18,15.92,1.0,,0.999991,1.0,,,,,,,0.0186945933377917,,,,
249,251,02 18 45.12,+57 13 11.1,20.01,2.87,221.3,<,0.001,0.056,0.47,1,22.31,19.5,17.58,16.8,4.6613608199120335,1.0,,0.999239,1,0.5107003536919039,0.0037941954566645,02 18 45.12,+57 13 11.1,20.01,2.87,221.3,<,0.001,0.056,1.0,22.31,19.5,17.58,16.8,16.47,1.0,,0.999239,1.0,,,,,,,0.0186945933377917,,,,
250,252,02 19 24.26,+57 05 55.8,17.29,0.327,221.2,<,0.001,0.027,1.21,2,18.63,16.86,15.57,14.91,2.891360819912034,3.0,X,0.999996,1,1.171169350777348,0.0037941954566645,02 19 24.26,+57 05 55.8,17.29,0.327,221.2,<,0.001,0.027,2.0,18.63,16.86,15.57,14.91,14.7,3.0,X,0.999996,1.0,0.544,0.066,0.03301,-1.1149782051377024,4606.9,0.7985674157303371,0.0186945933377917,116.109,34.985,0.6637,0.0244
251,253,02 18 21.34,+57 13 43.0,20.08,0.609,218.6,<,0.001,0.082,0.45,1,,,17.59,16.83,4.721360819912036,,,0.999218,1,0.4900655411542185,0.0037941954566645,02 18 21.34,+57 13 43.0,20.08,0.609,218.6,<,0.001,0.082,1.0,,,17.59,16.83,16.53,,,0.999218,1.0,,,,,,,0.0186945933377917,,,,
252,254,02 18 31.46,+57 14 36.2,18.63,6.1,218.2,<,0.001,0.028,0.91,2,20.51,18.09,16.42,15.64,3.5413608199120343,1.0,,0.99999,1,0.9467314065001564,0.0037941954566645,02 18 31.46,+57 14 36.2,18.63,6.1,218.2,<,0.001,0.028,2.0,20.51,18.09,16.42,15.64,15.35,1.0,,0.99999,1.0,,,,,,,0.0186945933377917,,,,
253,255,02 19 20.03,+57 00 19.6,18.73,1.63,218.1,<,0.001,0.033,0.88,1,20.41,18.14,16.62,15.83,3.7713608199120334,1.0,,0.999972,1,0.8516031623829581,0.0037941954566645,02 19 20.03,+57 00 19.6,18.73,1.63,218.1,<,0.001,0.033,1.0,20.41,18.14,16.62,15.83,15.58,1.0,,0.999972,1.0,,,,,,,0.0186945933377917,,,,
254,256,02 19 03.58,+57 04 03.0,15.82,0.541,217.8,<,0.001,0.005,1.43,2,16.64,15.45,14.51,14.11,2.1113608199120346,3.0,X,0.999996,1,,0.0,02 19 03.58,+57 04 03.0,15.82,0.541,217.8,<,0.001,0.005,2.0,16.64,15.45,14.51,14.11,13.92,3.0,X,0.999996,1.0,1.1,,,0.7793338151726427,7985.8,1.5,0.0186945933377917,93.132,47.997,1.3956,0.0075
255,257,02 18 16.07,+57 07 21.2,19.44,6.29,217.1,<,0.001,0.056,0.64,1,,,17.2,16.38,4.301360819912034,,,0.999988,1,0.6436997104260219,0.0037941954566645,02 18 16.07,+57 07 21.2,19.44,6.29,217.1,<,0.001,0.056,1.0,,,17.2,16.38,16.11,,,0.999988,1.0,,,,,,,0.0186945933377917,,,,
256,258,02 18 15.06,+57 14 43.9,18.39,2.5,216.8,<,0.001,0.018,0.98,1,,,16.44,15.65,3.601360819912035,,,0.99999,1,0.9216487094480588,0.0037941954566645,02 18 15.06,+57 14 43.9,18.39,2.5,216.8,<,0.001,0.018,1.0,,,16.44,15.65,15.41,,,0.99999,1.0,,,,,,,0.0186945933377917,,,,
257,259,02 19 51.30,+57 09 28.5,16.66,2.29,214.3,<,0.001,0.006,1.31,1,17.65,16.27,15.31,14.84,2.8213608199120355,0.0,,0.999999,1,1.1916869070540428,0.0037941954566645,02 19 51.30,+57 09 28.5,16.66,2.29,214.3,<,0.001,0.006,1.0,17.65,16.27,15.31,14.84,14.63,0.0,,0.999999,1.0,0.98,,,0.0809293774247747,4919.7,0.8805497382198952,0.0186945933377917,7.438,3.005,1.2784,0.0747
258,260,02 18 58.98,+57 16 06.0,19.32,3.66,214.1,<,0.001,0.041,0.67,1,21.24,18.78,17.13,16.26,4.181360819912035,1.0,,0.999999,1,0.6881496888519236,0.0037941954566645,02 18 58.98,+57 16 06.0,19.32,3.66,214.1,<,0.001,0.041,1.0,21.24,18.78,17.13,16.26,15.99,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
259,261,02 18 42.75,+57 14 19.1,15.91,1.29,213.4,<,0.001,0.004,1.41,2,16.72,15.53,14.61,14.11,2.131360819912034,3.0,,0.999996,1,,0.0,02 18 42.75,+57 14 19.1,15.91,1.29,213.4,<,0.001,0.004,2.0,16.72,15.53,14.61,14.11,13.94,3.0,,0.999996,1.0,1.07,,,0.2701149352793389,7457.2,1.5,0.0186945933377917,81.49,44.4,1.3421,0.0369
260,262,02 18 35.97,+57 13 18.9,18.38,1.25,213.2,<,0.001,0.029,0.99,1,19.82,17.89,16.4,15.64,3.591360819912035,1.0,,0.999992,1,0.9250193394515696,0.0037941954566645,02 18 35.97,+57 13 18.9,18.38,1.25,213.2,<,0.001,0.029,1.0,19.82,17.89,16.4,15.64,15.4,1.0,,0.999992,1.0,,,,,3532.2,,0.0186945933377917,,,,
261,263,02 19 33.92,+57 03 31.5,16.49,0.332,213.1,<,0.001,0.011,1.34,2,17.61,16.08,14.91,14.31,2.341360819912035,3.0,X,0.999996,1,1.2904331341117083,0.0037941954566645,02 19 33.92,+57 03 31.5,16.49,0.332,213.1,<,0.001,0.011,2.0,17.61,16.08,14.91,14.31,14.15,3.0,X,0.999996,1.0,,,,,,,0.0186945933377917,,,,
262,264,02 18 49.71,+57 00 06.2,19.05,6.33,212.5,<,0.001,0.053,0.76,1,,,16.98,16.19,4.161360819912035,,,0.999998,1,0.6954441086523276,0.0037941954566645,02 18 49.71,+57 00 06.2,19.05,6.33,212.5,<,0.001,0.053,1.0,,,16.98,16.19,15.97,,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
263,265,02 18 17.39,+57 07 30.9,16.09,1.96,211.9,<,0.001,0.008,1.38,2,17.13,15.75,14.67,14.16,2.221360819912034,3.0,X,0.999995,1,,0.0,02 18 17.39,+57 07 30.9,16.09,1.96,211.9,<,0.001,0.008,2.0,17.13,15.75,14.67,14.16,14.03,3.0,X,0.999995,1.0,,,,,,,0.0186945933377917,,,,
264,266,02 19 38.99,+57 06 53.4,19.08,0.63,211.6,<,0.001,0.044,0.75,2,21.33,18.42,16.59,15.77,3.671360819912035,1.0,X,0.999997,1,0.8917908695982071,0.0037941954566645,02 19 38.99,+57 06 53.4,19.08,0.63,211.6,<,0.001,0.044,2.0,21.33,18.42,16.59,15.77,15.48,1.0,X,0.999997,1.0,,,,,,,0.0186945933377917,,,,
265,267,02 18 53.89,+57 01 34.1,17.19,8.43,211.0,<,0.001,0.019,1.23,1,,,15.53,14.89,2.921360819912035,,X,0.999987,1,1.1622324353872515,0.0037941954566645,02 18 53.89,+57 01 34.1,17.19,8.43,211.0,<,0.001,0.019,1.0,,,15.53,14.89,14.73,,X,0.999987,1.0,0.76,,,-0.0896424427271224,4729.1,0.8306544502617802,0.0186945933377917,7.977,3.464,1.1532,0.0739
266,268,02 18 54.16,+57 15 11.7,18.77,0.73,210.9,<,0.001,0.02,0.87,1,20.37,18.2,16.65,15.86,3.811360819912034,1.0,,0.999996,1,0.8359103568424893,0.0037941954566645,02 18 54.16,+57 15 11.7,18.77,0.73,210.9,<,0.001,0.02,1.0,20.37,18.2,16.65,15.86,15.62,1.0,,0.999996,1.0,0.65,,,-0.8259111045363144,,,0.0186945933377917,,,,
267,269,02 18 30.13,+57 06 35.9,20.18,7.41,210.8,<,0.001,0.081,0.43,1,22.64,19.59,17.64,16.86,4.7813608199120345,1.0,,0.999608,1,0.4704245199766384,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,270,02 19 26.59,+57 09 37.0,16.98,0.382,210.6,<,0.001,0.009,1.27,2,18.14,16.55,15.36,14.73,2.7113608199120343,3.0,X,0.999992,1,1.2163919129560703,0.0037941954566645,02 19 26.59,+57 09 37.0,16.98,0.382,210.6,<,0.001,0.009,2.0,18.14,16.55,15.36,14.73,14.52,3.0,X,0.999992,1.0,0.84,,,0.0406656206739844,4893.1,0.8735863874345551,0.0186945933377917,7.758,3.133,1.2534,0.0789
269,271,02 19 26.77,+57 00 12.2,16.59,3.48,210.5,<,0.001,0.016,1.32,1,17.52,16.14,15.39,14.8,2.7813608199120345,3.0,,0.999994,1,1.2016588066580585,0.0037941954566645,02 19 26.77,+57 00 12.2,16.59,3.48,210.5,<,0.001,0.016,1.0,17.52,16.14,15.39,14.8,14.59,3.0,,0.999994,1.0,0.88,,,0.0846084467045322,5010.2,0.9047507331378298,0.0186945933377917,9.085,3.39,1.264,0.0833
270,272,02 18 52.34,+57 04 35.2,17.74,0.25,210.5,<,0.001,0.025,1.14,2,19.14,17.29,15.84,15.1,3.0313608199120345,3.0,X,0.999994,1,1.1304312123477156,0.0037941954566645,02 18 52.34,+57 04 35.2,17.74,0.25,210.5,<,0.001,0.025,2.0,19.14,17.29,15.84,15.1,14.84,3.0,X,0.999994,1.0,0.7,,,-0.3345222013552966,3893.0,0.5373626373626373,0.0186945933377917,2.34,0.973,0.6038,0.0904
271,273,02 19 21.07,+57 07 29.3,18.7,1.83,210.4,<,0.001,0.045,0.89,1,20.25,18.23,16.64,15.87,3.881360819912034,1.0,X,0.999977,1,0.807099085976859,0.0037941954566645,02 19 21.07,+57 07 29.3,18.7,1.83,210.4,<,0.001,0.045,1.0,20.25,18.23,16.64,15.87,15.69,1.0,X,0.999977,1.0,,,,,,,0.0186945933377917,,,,
272,274,02 19 32.83,+57 16 43.3,17.72,11.5,210.4,<,0.001,0.014,1.14,1,18.99,17.24,16.0,15.29,3.251360819912035,1.0,,0.999994,1,1.059766899997845,0.0037941954566645,02 19 32.83,+57 16 43.3,17.72,11.5,210.4,<,0.001,0.014,1.0,18.99,17.24,16.0,15.29,15.06,1.0,,0.999994,1.0,0.69,,,-0.4074568570953883,4346.7,1.0,0.0186945933377917,10.046,4.739,0.9114,0.0662
273,275,02 18 44.00,+57 13 21.4,18.46,15.9,209.9,<,0.001,0.039,0.95,2,20.42,17.93,16.26,15.47,3.351360819912035,1.0,X,0.999996,1,1.024675368354506,0.0037941954566645,02 18 44.00,+57 13 21.4,18.46,15.9,209.9,<,0.001,0.039,2.0,20.42,17.93,16.26,15.47,15.16,1.0,X,0.999996,1.0,,,,,,,0.0186945933377917,,,,
274,276,02 17 56.52,+57 10 37.0,17.22,1.21,209.9,<,0.001,0.011,1.23,1,18.19,16.75,15.74,15.23,3.231360819912034,0.0,,0.999996,1,1.0676376886930514,0.0037941954566645,02 17 56.52,+57 10 37.0,17.22,1.21,209.9,<,0.001,0.011,1.0,18.19,16.75,15.74,15.23,15.04,0.0,,0.999996,1.0,0.83,,,-0.4815913563965774,4777.9,0.8434293193717277,0.0186945933377917,52.495,32.863,0.8424,0.0489
275,277,02 18 53.55,+57 09 56.6,19.18,4.46,209.3,<,0.001,0.047,0.71,1,,,17.14,16.32,4.241360819912035,,,0.999998,1,0.6658077422367588,0.0037941954566645,02 18 53.55,+57 09 56.6,19.18,4.46,209.3,<,0.001,0.047,1.0,,,17.14,16.32,16.05,,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
276,278,02 19 58.46,+57 05 14.6,18.86,6.94,209.2,<,0.001,0.021,0.83,1,20.7,18.36,16.8,15.96,3.901360819912036,1.0,,0.999996,1,0.7990347071679557,0.0037941954566645,02 19 58.46,+57 05 14.6,18.86,6.94,209.2,<,0.001,0.021,1.0,20.7,18.36,16.8,15.96,15.71,1.0,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
277,279,02 19 18.12,+57 02 09.2,19.86,6.58,209.0,<,0.001,0.08,0.52,1,21.88,19.19,17.49,16.65,4.551360819912034,1.0,,0.999997,1,0.5515525511882153,0.0037941954566645,02 19 18.12,+57 02 09.2,19.86,6.58,209.0,<,0.001,0.08,1.0,21.88,19.19,17.49,16.65,16.36,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
278,280,02 19 43.09,+57 00 45.0,17.79,0.854,208.7,<,0.001,0.041,1.12,1,,,16.16,15.48,3.4413608199120347,,,0.99995,1,0.9909684812736383,0.0037941954566645,02 19 43.09,+57 00 45.0,17.79,0.854,208.7,<,0.001,0.041,1.0,,,16.16,15.48,15.25,,,0.99995,1.0,,,,,,,0.0186945933377917,,,,
279,281,02 18 25.86,+57 11 25.5,20.17,8.0,208.5,<,0.001,0.077,0.43,1,22.64,19.52,17.73,16.92,4.811360819912036,1.0,,0.998842,1,0.4608325062538157,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,282,02 18 52.95,+57 13 48.8,20.06,1.81,206.8,<,0.001,0.07,0.46,1,,,17.44,16.73,4.611360819912036,,,0.999836,1,0.5293287751131162,0.0037941954566645,02 18 52.95,+57 13 48.8,20.06,1.81,206.8,<,0.001,0.07,1.0,,,17.44,16.73,16.42,,,0.999836,1.0,,,,,,,0.0186945933377917,,,,
281,283,02 18 05.14,+57 07 17.7,19.51,0.322,206.8,<,0.001,0.057,0.61,1,21.59,18.99,17.21,16.34,4.271360819912033,1.0,,0.999998,1,0.6552280023599364,0.0037941954566645,02 18 05.14,+57 07 17.7,19.51,0.322,206.8,<,0.001,0.057,1.0,21.59,18.99,17.21,16.34,16.08,1.0,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
282,284,02 18 01.32,+57 02 29.8,18.9,5.65,205.9,<,0.001,0.026,0.81,1,20.59,18.44,16.93,16.11,4.071360819912036,1.0,,0.999996,1,0.7317190527415853,0.0037941954566645,02 18 01.32,+57 02 29.8,18.9,5.65,205.9,<,0.001,0.026,1.0,20.59,18.44,16.93,16.11,15.88,1.0,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
283,285,02 18 16.36,+57 02 56.4,19.27,5.49,204.7,<,0.001,0.039,0.7,1,,,17.05,16.27,4.191360819912035,,,0.999991,1,0.6845554037807376,0.0037941954566645,02 18 16.36,+57 02 56.4,19.27,5.49,204.7,<,0.001,0.039,1.0,,,17.05,16.27,16.0,,,0.999991,1.0,,,,,,,0.0186945933377917,,,,
284,286,02 19 51.46,+57 03 10.8,19.39,3.75,204.5,<,0.001,0.045,0.65,1,21.26,18.75,17.13,16.26,4.231360819912034,1.0,,0.999987,1,0.6702255815220884,0.0037941954566645,02 19 51.46,+57 03 10.8,19.39,3.75,204.5,<,0.001,0.045,1.0,21.26,18.75,17.13,16.26,16.04,1.0,,0.999987,1.0,,,,,,,0.0186945933377917,,,,
285,287,02 19 32.90,+57 06 01.8,17.27,3.06,204.2,<,0.001,0.019,1.22,1,18.46,16.83,15.59,15.04,3.061360819912034,0.0,X,0.999995,1,1.1218530770342725,0.0037941954566645,02 19 32.90,+57 06 01.8,17.27,3.06,204.2,<,0.001,0.019,1.0,18.46,16.83,15.59,15.04,14.87,0.0,X,0.999995,1.0,0.86,,,0.2347500596524838,4549.3,1.4,0.0186945933377917,1.821,0.666,1.1831,0.125
286,288,02 19 33.51,+57 09 50.6,18.31,0.885,203.2,<,0.001,0.038,1.0,1,,,16.35,15.64,3.561360819912034,,,,2,0.93885604655162,0.0037941954566645,02 19 33.51,+57 09 50.6,18.31,0.885,203.2,<,0.001,0.038,1.0,,,16.35,15.64,15.37,,,,2.0,,,,,,,0.0186945933377917,,,,
287,289,02 18 32.12,+57 10 56.4,18.5,5.56,202.8,<,0.001,0.021,0.94,1,20.07,18.07,16.67,15.88,3.8313608199120353,1.0,,0.999998,1,0.8277607066294574,0.0037941954566645,02 18 32.12,+57 10 56.4,18.5,5.56,202.8,<,0.001,0.021,1.0,20.07,18.07,16.67,15.88,15.64,1.0,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
288,290,02 18 31.03,+57 01 56.2,17.87,4.88,202.4,<,0.001,0.018,1.11,1,19.09,17.4,16.17,15.47,3.4513608199120345,1.0,,0.999995,1,0.9860565370606064,0.0037941954566645,02 18 31.03,+57 01 56.2,17.87,4.88,202.4,<,0.001,0.018,1.0,19.09,17.4,16.17,15.47,15.26,1.0,,0.999995,1.0,,,,,3805.5,,0.0186945933377917,,,,
289,291,02 18 51.37,+57 11 16.2,17.26,5.38,202.3,<,0.001,0.021,1.23,1,18.38,16.84,15.7,15.05,3.051360819912034,1.0,X,0.999998,1,1.124711065888376,0.0037941954566645,02 18 51.37,+57 11 16.2,17.26,5.38,202.3,<,0.001,0.021,1.0,18.38,16.84,15.7,15.05,14.86,1.0,X,0.999998,1.0,,,,,4638.1,,0.0186945933377917,,,,
290,292,02 18 35.42,+57 03 41.6,19.03,5.9,202.2,<,0.001,0.035,0.77,1,20.75,18.52,16.93,16.11,4.101360819912035,1.0,X,0.999989,1,0.7190889650149566,0.0037941954566645,02 18 35.42,+57 03 41.6,19.03,5.9,202.2,<,0.001,0.035,1.0,20.75,18.52,16.93,16.11,15.91,1.0,X,0.999989,1.0,,,,,,,0.0186945933377917,,,,
291,293,02 18 47.14,+57 09 12.2,17.42,1.85,202.0,<,0.001,0.012,1.19,1,18.62,16.97,15.83,15.2,3.161360819912036,0.0,X,0.999995,1,1.092625306106187,0.0037941954566645,02 18 47.14,+57 09 12.2,17.42,1.85,202.0,<,0.001,0.012,1.0,18.62,16.97,15.83,15.2,14.97,0.0,X,0.999995,1.0,,,,,4497.4,,0.0186945933377917,,,,
292,294,02 19 51.31,+57 07 36.9,19.02,0.863,200.5,<,0.001,0.038,0.78,2,21.18,18.46,16.66,15.81,3.751360819912035,1.0,X,0.999992,1,0.8599187942822623,0.0037941954566645,02 19 51.31,+57 07 36.9,19.02,0.863,200.5,<,0.001,0.038,2.0,21.18,18.46,16.66,15.81,15.56,1.0,X,0.999992,1.0,,,,,,,0.0186945933377917,,,,
293,295,02 19 08.05,+57 11 12.7,16.77,3.57,200.2,<,0.001,0.01,1.3,2,17.88,16.32,15.15,14.58,2.561360819912034,3.0,X,0.999995,1,1.245681714794933,0.0037941954566645,02 19 08.05,+57 11 12.7,16.77,3.57,200.2,<,0.001,0.01,2.0,17.88,16.32,15.15,14.58,14.37,3.0,X,0.999995,1.0,0.87,,,0.2947108612454445,5124.7,1.3,0.0186945933377917,8.841,3.261,1.3453,0.0604
294,296,02 19 34.66,+57 13 06.9,18.08,5.08,199.8,<,0.001,0.024,1.06,1,19.36,17.62,16.3,15.59,3.581360819912036,1.0,,0.999988,1,0.9295095420016984,0.0037941954566645,02 19 34.66,+57 13 06.9,18.08,5.08,199.8,<,0.001,0.024,1.0,19.36,17.62,16.3,15.59,15.39,1.0,,0.999988,1.0,0.76,,,-0.4637446593241532,3578.5,0.3342948717948718,0.0186945933377917,1.673,0.607,0.4071,0.0691
295,297,02 18 24.90,+57 02 06.1,18.51,0.58,199.3,<,0.001,0.071,0.92,1,,,16.58,15.66,3.671360819912035,,,0.999993,1,0.8917908695982071,0.0037941954566645,02 18 24.90,+57 02 06.1,18.51,0.58,199.3,<,0.001,0.071,1.0,,,16.58,15.66,15.48,,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
296,298,02 18 08.87,+57 02 08.9,19.28,0.543,199.0,<,0.001,0.034,0.69,2,,,16.76,15.98,3.891360819912034,,,0.999993,1,0.8030580855912063,0.0037941954566645,02 18 08.87,+57 02 08.9,19.28,0.543,199.0,<,0.001,0.034,2.0,,,16.76,15.98,15.7,,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
297,299,02 18 07.84,+57 07 34.6,18.65,0.333,198.9,<,0.001,0.026,0.9,1,20.26,18.14,16.68,15.86,3.841360819912035,1.0,,0.999999,1,0.8236186207487087,0.0037941954566645,02 18 07.84,+57 07 34.6,18.65,0.333,198.9,<,0.001,0.026,1.0,20.26,18.14,16.68,15.86,15.65,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
298,300,02 18 50.71,+57 15 07.6,20.17,0.535,198.7,<,0.001,0.078,0.44,1,22.52,19.62,17.56,16.78,4.681360819912033,1.0,,0.999995,1,0.5029992412329322,0.0037941954566645,02 18 50.71,+57 15 07.6,20.17,0.535,198.7,<,0.001,0.078,1.0,22.52,19.62,17.56,16.78,16.49,1.0,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
299,301,02 18 01.64,+57 02 40.9,19.79,0.677,198.2,<,0.001,0.07,0.53,1,21.85,19.2,17.48,16.64,4.581360819912035,1.0,,0.999998,1,0.5403798001308218,0.0037941954566645,02 18 01.64,+57 02 40.9,19.79,0.677,198.2,<,0.001,0.07,1.0,21.85,19.2,17.48,16.64,16.39,1.0,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
300,302,02 18 55.07,+57 15 22.2,17.55,5.59,197.8,<,0.001,0.012,1.17,2,19.13,17.11,15.56,14.8,2.7813608199120345,3.0,X,0.999982,1,1.2016588066580585,0.0037941954566645,02 18 55.07,+57 15 22.2,17.55,5.59,197.8,<,0.001,0.012,2.0,19.13,17.11,15.56,14.8,14.59,3.0,X,0.999982,1.0,0.68,,,-0.3338846772296441,4720.7,1.4,0.0186945933377917,21.418,10.759,0.959,0.0658
301,304,02 19 32.43,+57 12 56.8,19.25,9.43,197.1,<,0.001,0.037,0.7,1,20.95,18.62,17.03,16.2,4.131360819912034,1.0,,0.999996,1,0.7076955971741337,0.0037941954566645,02 19 32.43,+57 12 56.8,19.25,9.43,197.1,<,0.001,0.037,1.0,20.95,18.62,17.03,16.2,15.94,1.0,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
302,305,02 18 03.23,+57 06 33.0,17.56,2.71,196.4,<,0.001,0.017,1.15,1,,,15.83,15.06,3.051360819912034,,,0.99999,1,1.124711065888376,0.0037941954566645,02 18 03.23,+57 06 33.0,17.56,2.71,196.4,<,0.001,0.017,1.0,,,15.83,15.06,14.86,,,0.99999,1.0,,,,,,,0.0186945933377917,,,,
303,306,02 18 55.33,+57 06 33.2,20.25,3.94,196.2,<,0.001,0.095,0.41,1,23.14,19.59,17.73,17.01,4.9113608199120335,1.0,X,0.999486,1,0.4287610375505318,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,307,02 19 31.58,+57 05 02.6,15.99,0.464,195.9,<,0.001,0.006,1.4,2,16.95,15.54,14.58,14.04,2.091360819912035,3.0,X,0.999994,1,,0.0,02 19 31.58,+57 05 02.6,15.99,0.464,195.9,<,0.001,0.006,2.0,16.95,15.54,14.58,14.04,13.9,3.0,X,0.999994,1.0,0.9,,,0.3503895287463476,5338.3,1.0010344827586208,0.0186945933377917,11.842,2.687,1.3233,0.0747
305,308,02 19 38.26,+57 08 28.7,18.8,2.25,195.8,<,0.001,0.031,0.85,1,20.4,18.3,16.81,15.95,3.9113608199120353,1.0,,0.999994,1,0.7950234138458063,0.0037941954566645,02 19 38.26,+57 08 28.7,18.8,2.25,195.8,<,0.001,0.031,1.0,20.4,18.3,16.81,15.95,15.72,1.0,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
306,309,02 18 01.15,+57 06 00.0,20.02,4.02,195.5,<,0.001,0.079,0.48,1,22.34,19.35,17.52,16.81,4.711360819912034,1.0,,0.99949,1,0.4928632092739232,0.0037941954566645,02 18 01.15,+57 06 00.0,20.02,4.02,195.5,<,0.001,0.079,1.0,22.34,19.35,17.52,16.81,16.52,1.0,,0.99949,1.0,,,,,,,0.0186945933377917,,,,
307,310,02 18 09.29,+57 07 02.3,19.71,0.769,195.3,<,0.001,0.045,0.55,1,21.98,19.15,17.28,16.45,4.401360819912036,1.0,X,0.999997,1,0.6067197006565727,0.0037941954566645,02 18 09.29,+57 07 02.3,19.71,0.769,195.3,<,0.001,0.045,1.0,21.98,19.15,17.28,16.45,16.21,1.0,X,0.999997,1.0,,,,,,,0.0186945933377917,,,,
308,311,02 18 12.92,+57 10 54.7,17.51,0.496,195.0,<,0.001,0.015,1.18,1,18.71,17.08,15.87,15.22,3.1913608199120347,3.0,,0.999994,1,1.0815238993470857,0.0037941954566645,02 18 12.92,+57 10 54.7,17.51,0.496,195.0,<,0.001,0.015,1.0,18.71,17.08,15.87,15.22,15.0,3.0,,0.999994,1.0,0.81,,,0.0361336451130129,4110.2,0.7,0.0186945933377917,1.446,0.42,0.7894,0.0985
