Index,Gmag,masses,mass_e,expected masses,binary,membership,period,parallax,ra,dec
1721,11.660249661666395,0.15365944324420533,0.04209712602898778,0.183,1,1,0.5157,7.9229,58.1472399385,25.01778865596
1724,11.372675661666396,0.1897046495864223,0.04209712602898778,0.2,1,1,,6.952,58.14931470541,21.35627270811
1725,10.772146661666397,0.26497637693133225,0.04209712602898778,0.273,1,1,1.057,7.5159,58.1622013642,25.84024414509
1728,11.420777661666396,0.18367543096626426,0.04209712602898778,0.197,1,1,0.6929,7.33,58.1802306008,24.46611078052
1731,7.8483906616663965,0.6314468795299497,0.04209712602898778,0.638,1,1,5.0017,7.224,58.18906123797,25.27965990337
1732,10.327279661666395,0.3207370604765869,0.04209712602898778,0.333,1,1,1.1461,7.1492,58.19032854954,21.68868595206
1733,11.225883661666398,0.20810390657553324,0.04209712602898778,0.218,1,1,,6.1915,58.19361349954,24.56127673401
1735,9.884910661666396,0.37618463878477937,0.04209712602898778,0.398,1,1,,6.9747,58.19395106738,30.00109445015
1736,8.537973661666395,0.5450129128810701,0.04209712602898778,0.56,1,1,0.553,7.8634,58.20296923379,21.70759432676
1737,11.525905661666396,0.17049843842749302,0.04209712602898778,0.19,1,1,,8.2339,58.20743167809,32.78168212548
1738,10.373181661666395,0.31498359506761253,0.04209712602898778,0.326,1,1,1.1077,7.4163,58.21556121209,22.52560476915
1741,10.921428661666397,0.24626501744410878,0.04209712602898778,0.255,1,1,,7.249,58.22613014091,25.29521751523
1744,9.789902661666396,0.38809316655210657,0.04209712602898778,0.41,1,1,1.29,7.4253,58.23743741144,22.43351088238
1745,10.623169661666395,0.2836495069960965,0.04209712602898778,0.292,1,1,,7.3751,58.2422548018,21.42400112425
1747,8.337870661666397,0.5700942968890004,0.04209712602898778,0.583,1,1,2.4861,7.295,58.24652162702,24.90134245519
1749,11.164961661666396,0.21574001436267887,0.04209712602898778,0.225,1,1,,7.4208,58.25684895576,22.97990043814
1753,7.7013466616663955,0.6498777227959787,0.04209712602898778,0.653,1,1,,7.2934,58.26896651993,22.80115258652
1756,9.996184661666396,0.3622372920478567,0.04209712602898778,0.381,1,1,,7.3394,58.29240738958,23.05279082596
1757,11.492391661666396,0.17469916257276719,0.04209712602898778,0.192,1,1,,6.5684,58.29513601878,36.2225008902
1758,10.132561661666395,0.34514347582896154,0.04209712602898778,0.362,1,1,,7.7305,58.31550471152,22.87048661723
1761,5.774174661666397,0.8914340262063803,0.04209712602898778,0.901,1,1,4.065,7.2645,58.34887161451,24.06483661401
1762,11.079271661666397,0.22648060193827524,0.04209712602898778,0.236,1,1,,7.3122,58.35055879614,23.79940041424
1764,11.205471661666397,0.21066239500584127,0.04209712602898778,0.22,1,1,0.6341,7.458,58.35214695355,25.03513354258
1765,8.673653661666396,0.5280064602931727,0.04209712602898778,0.545,1,1,,7.5394,58.35353809174,23.4039574236
1766,6.258168661666396,0.8307690718002277,0.04209712602898778,0.826,1,1,,7.3125,58.37032575933,20.90716534012
1767,10.207569661666396,0.33574179543602956,0.04209712602898778,0.351,1,1,,6.9477,58.37823369974,19.90658528223
1768,11.451389661666397,0.17983845037501478,0.04209712602898778,0.195,1,1,0.2773,8.2908,58.38159531373,20.95729172966
1770,11.604250661666395,0.16067849055014327,0.04209712602898778,0.186,1,1,,7.1566,58.39805456753,26.11879868754
1771,9.693840661666396,0.40013380517606434,0.04209712602898778,0.422,1,1,8.5605,7.248,58.42074750844,24.41920320713
1772,8.574250661666396,0.5404658677710232,0.04209712602898778,0.556,1,1,2.7826,7.4351,58.42931576768,20.83327996686
1774,10.820089661666398,0.25896708774780053,0.04209712602898778,0.267,1,1,0.6775,7.7285,58.44830839897,23.74174181738
1776,8.118284661666396,0.5976177262666984,0.04209712602898778,0.609,1,1,,8.6586,58.45175040955,29.47100216535
1777,11.603731661666394,0.160743543239509,0.04209712602898778,0.185,1,1,,8.0056,58.45641197866,34.22715370123
1778,5.483356661666397,0.9278858431927242,0.04209712602898778,0.95,1,1,3.2972,6.2971,58.4595145861,25.96445261928
1780,6.274098661666397,0.8287723678665219,0.04209712602898778,0.823,1,1,6.3353,7.4492,58.47018383729,22.41833148615
1782,8.502585661666396,0.5494485286253248,0.04209712602898778,0.565,1,1,,7.1046,58.47366109674,32.57035078165
1784,8.149820661666396,0.5936649293267517,0.04209712602898778,0.605,1,1,,7.4159,58.48872630466,23.34510508446
1789,6.785259661666396,0.7647022373293595,0.04209712602898778,0.753,1,1,8.1192,7.3675,58.53724258478,24.33348920239
1791,11.378092661666397,0.1890256699750672,0.04209712602898778,0.2,1,1,0.4729,7.4415,58.54794646311,25.31173412692
1792,10.060278661666397,0.3542035982671321,0.04209712602898778,0.371,1,1,,7.5932,58.55428664833,23.34726970628
1795,7.116215661666397,0.7232194283473418,0.04209712602898778,0.715,1,1,7.7415,8.287,58.57848481934,25.49503059561
1796,9.803694661666396,0.3863644446027237,0.04209712602898778,0.41,1,1,,8.1995,58.57893882862,25.49547289867
1798,11.073871661666395,0.2271574507293621,0.04209712602898778,0.237,1,1,1.545,7.405,58.5937315266,23.63651277019
1801,11.643583661666398,0.1557483991612887,0.04209712602898778,0.183,1,1,,7.2185,58.60168673715,22.68889882046
1803,5.450747661666396,0.9319731324943069,0.04209712602898778,0.956,1,1,0.6897,7.3439,58.60525412079,24.35988384413
1804,5.366422661666396,0.9425426277366009,0.04209712602898778,0.971,1,1,4.548,7.4893,58.61605936197,21.38953569124
1805,7.120250661666397,0.7227136718895575,0.04209712602898778,0.716,1,1,3.0576,7.622,58.61658885429,23.83517474603
1807,8.183059661666396,0.5894986743328756,0.04209712602898778,0.602,1,1,4.6203,7.4196,58.61864199674,24.32093019302
1809,9.222876661666396,0.45916554851779856,0.04209712602898778,0.479,1,1,2.7745,7.257,58.64505953991,21.88371044607
1811,11.186224661666397,0.21307485957659034,0.04209712602898778,0.222,1,1,,7.1377,58.65574608992,23.22556459211
1812,10.968721661666397,0.2403372008002449,0.04209712602898778,0.249,1,1,,7.8948,58.65845264627,19.90616835738
1814,8.308063661666395,0.5738303768734305,0.04209712602898778,0.589,1,1,,6.6745,58.70698572232,20.03748525884
1815,7.204291661666396,0.7121797738799801,0.04209712602898778,0.706,1,1,8.798,7.2081,58.71911266638,24.57605411469
1817,10.367227661666396,0.31572988353096987,0.04209712602898778,0.327,1,1,1.182,7.5305,58.74187604266,25.24127596268
1822,10.247117661666396,0.3307847554379004,0.04209712602898778,0.344,1,1,1.828,7.3231,58.78745716584,24.08390113067
1824,10.076291661666396,0.3521964909168227,0.04209712602898778,0.369,1,1,2.4272,7.5834,58.80686451439,19.50449252218
1825,7.270890661666396,0.7038320974656126,0.04209712602898778,0.7,1,1,0.2684,8.8563,58.81567399616,19.62934261378
1830,8.094782661666397,0.6005635226163502,0.04209712602898778,0.612,1,1,3.0184,7.2509,58.87094939326,23.77224230863
1831,10.576155661666396,0.28954235311908727,0.04209712602898778,0.298,1,1,,7.3515,58.87881546681,23.39733058627
1833,5.481677661666396,0.9280962930298048,0.04209712602898778,0.952,1,1,5.5586,8.1486,58.88317904683,21.07926915812
1834,8.406684661666397,0.5614689871279188,0.04209712602898778,0.578,1,1,,7.966,58.89112416065,22.80869447199
1836,8.926185661666397,0.4963535012356335,0.04209712602898778,0.514,1,1,1.4066,6.7393,58.91469673384,21.27260374153
1839,10.485335661666396,0.3009259470462162,0.04209712602898778,0.31,1,1,,5.7864,58.96154462203,22.33905037544
1840,10.570116661666397,0.29029929568378576,0.04209712602898778,0.298,1,1,,8.5775,58.97887763799,20.13172628232
1841,6.8595486616663965,0.755390678099537,0.04209712602898778,0.743,1,1,,7.4872,58.98356165238,23.56706328888
1842,10.120804661666396,0.34661712605799977,0.04209712602898778,0.363,1,1,2.4597,7.1606,58.98515881189,25.29982950142
1843,10.173816661666397,0.33997247640742767,0.04209712602898778,0.355,1,1,0.5959,6.9031,58.98985191625,21.17730735917
1844,10.376306661666396,0.3145919001653632,0.04209712602898778,0.329,1,1,,7.5021,58.9924085402,24.5497697901
1845,10.776717661666396,0.26440343696391433,0.04209712602898778,0.272,1,1,,7.6508,58.99524267627,24.96095042597
1846,11.523954661666394,0.17074298138886546,0.04209712602898778,0.19,1,1,,7.4911,58.99977541862,26.9997742932
1848,9.694154661666396,0.4000944476722865,0.04209712602898778,0.422,1,1,0.4704,7.4022,59.01898059401,21.54496445922
1849,7.455039661666396,0.6807504256082371,0.04209712602898778,0.68,1,1,,7.7503,59.02430756115,22.43926478585
1850,9.866999661666396,0.3784296459509191,0.04209712602898778,0.4,1,1,,7.4013,59.04335596744,23.0397957742
1852,5.920391661666397,0.8731068410792828,0.04209712602898778,0.877,1,1,,7.6082,59.04641371219,22.22098311857
1853,10.175587661666396,0.33975049507242505,0.04209712602898778,0.355,1,1,1.1199,8.1265,59.04727946958,20.57482154817
1856,11.659063661666394,0.15380809929350714,0.04209712602898778,0.181,1,1,0.4688,7.3418,59.06596886788,25.48750428788
1857,9.332506661666397,0.445424264635051,0.04209712602898778,0.465,1,1,1.1343,7.445,59.07754410451,23.96421430173
1858,10.429328661666396,0.3079459970911038,0.04209712602898778,0.318,1,1,0.6128,7.546,59.09302532017,21.12119347943
1859,8.047523661666396,0.6064870776196774,0.04209712602898778,0.616,1,1,3.3228,7.1648,59.09798263642,24.8322173969
1860,11.520904661666396,0.17112527561346047,0.04209712602898778,0.191,1,1,0.6439,6.727,59.09976387689,19.39807692355
1861,8.958496661666397,0.49230356395992936,0.04209712602898778,0.51,1,1,14.5813,7.4222,59.10418014853,23.09059401905
1862,8.784481661666396,0.5141150162526988,0.04209712602898778,0.532,1,1,2.1138,7.1851,59.10811041446,24.2807946072
1864,10.437448661666396,0.3069282170570993,0.04209712602898778,0.32,1,1,,7.2932,59.11935956734,23.1508228605
1865,11.138567661666396,0.21904830084266824,0.04209712602898778,0.229,1,1,0.4551,7.3456,59.1204969959,24.03155863772
1870,11.656494661666397,0.15413010383874792,0.04209712602898778,0.182,1,1,,7.0509,59.16155571518,21.58550841575
1876,9.372679661666396,0.44038888565647194,0.04209712602898778,0.462,1,1,,6.2164,59.19822900207,17.30219764523
1877,10.386617661666396,0.31329949500149357,0.04209712602898778,0.324,1,1,1.0307,6.5591,59.20821178979,19.93026777417
1879,10.963205661666397,0.24102858930610327,0.04209712602898778,0.25,1,1,,7.2966,59.21518684477,26.80722984338
1884,11.271549661666395,0.20238002196557714,0.04209712602898778,0.213,1,1,,7.207,59.29092419571,21.6074067716
1887,10.271169661666397,0.3277700207854526,0.04209712602898778,0.341,1,1,,7.108,59.31203677755,21.51690519776
1888,6.957617661666395,0.7430984773415588,0.04209712602898778,0.734,1,1,7.2904,7.6026,59.32027138426,24.0089900989
1890,9.680342661666396,0.40182567646904377,0.04209712602898778,0.423,1,1,2.6829,6.2994,59.37571143714,25.27954546489
1892,11.205484661666397,0.21066076555504787,0.04209712602898778,0.221,1,1,2.1843,7.7565,59.38781403426,23.94626374388
1893,6.422943661666396,0.8101157829944289,0.04209712602898778,0.8,1,1,7.798,7.2843,59.38888478791,24.05298646073
1894,10.054057661666397,0.3549833531429376,0.04209712602898778,0.373,1,1,0.9594,7.431,59.39702269491,22.98542158336
1895,8.606719661666396,0.536396126401061,0.04209712602898778,0.553,1,1,1.6758,7.1747,59.40037575317,23.93101020342
1898,10.063701661666396,0.35377455133900426,0.04209712602898778,0.371,1,1,1.4233,6.7109,59.41952732014,25.26769486417
1900,11.127010661666397,0.22049688259796252,0.04209712602898778,0.23,1,1,0.5421,7.4584,59.429110157,25.38507611014
1902,5.802661661666397,0.8878633981486604,0.04209712602898778,0.896,1,1,,7.7027,59.45728684853,18.56218163683
1903,11.468547661666395,0.1776878260125212,0.04209712602898778,0.194,1,1,,7.0448,59.46814813376,21.03761161635
1904,11.533867661666395,0.1695004624877463,0.04209712602898778,0.19,1,1,,7.6149,59.49378311108,20.40529738324
1910,11.439102661666396,0.18137853205947452,0.04209712602898778,0.196,1,1,,7.3292,59.53209112589,20.39380158999
1915,5.835978661666395,0.8836873664500243,0.04209712602898778,0.891,1,1,,7.3361,59.59016692869,21.25746893773
1916,11.037641661666395,0.23169860474807913,0.04209712602898778,0.241,1,1,0.6209,7.4771,59.60482777443,24.01612394193
1917,11.670683661666395,0.15235162096898347,0.04209712602898778,0.181,1,1,,8.3078,59.62010473207,33.4468123043
1922,7.3291616616663955,0.6965282722979433,0.04209712602898778,0.693,1,1,,7.041,59.68636537658,27.39527696072
1924,11.653662661666395,0.1544850734269625,0.04209712602898778,0.182,1,1,,6.7358,59.71430762641,30.48009526864
1926,11.246506661666395,0.20551897090542615,0.04209712602898778,0.216,1,1,,7.2979,59.72984749511,38.10652014388
1927,9.586275661666397,0.41361625706740557,0.04209712602898778,0.434,1,1,,7.1489,59.73398455446,23.46476086931
1929,10.957102661666397,0.24179355378239986,0.04209712602898778,0.251,1,1,,7.563,59.73520427824,24.30879712455
1930,9.167187661666397,0.4661457396894333,0.04209712602898778,0.486,1,1,,7.6517,59.73770918945,23.7085348448
1931,9.947382661666396,0.36835425032611857,0.04209712602898778,0.388,1,1,0.7786,7.5706,59.77636182131,25.05540190718
1932,11.483326661666396,0.17583539114521174,0.04209712602898778,0.193,1,1,0.2592,7.0,59.77944268358,22.46327548322
1936,11.460169661666395,0.17873794437765533,0.04209712602898778,0.195,1,1,0.5426,6.8006,59.8038758747,24.28830738829
1938,11.270532661666397,0.20250749515456468,0.04209712602898778,0.212,1,1,0.3727,6.1681,59.81940235308,19.74077030672
1939,11.361332661666395,0.19112640807481052,0.04209712602898778,0.201,1,1,,7.485,59.8291753383,23.52319566705
1941,8.355949661666395,0.567828232204916,0.04209712602898778,0.582,1,1,1.8839,7.4606,59.84548312184,22.57116993056
1943,11.388002661666395,0.18778352710105461,0.04209712602898778,0.199,1,1,0.9536,7.9216,59.86223074757,21.80505089232
1944,7.429803661666396,0.683913565625249,0.04209712602898778,0.682,1,1,0.4423,7.3966,59.86478039091,23.12358794122
1945,11.438074661666395,0.1815073840145187,0.04209712602898778,0.196,1,1,,6.6606,59.8684839179,19.51132747575
1949,10.140843661666397,0.34410539033122434,0.04209712602898778,0.36,1,1,0.7319,7.9536,59.88117801955,21.27163617703
1950,10.062953661666397,0.35386830743080666,0.04209712602898778,0.372,1,1,4.0454,6.614,59.91603376061,21.90757315383
1959,11.550180661666396,0.16745575242682076,0.04209712602898778,0.189,1,1,0.5733,6.6657,59.99946689449,22.09136400755
1960,11.034189661666396,0.23213128660489968,0.04209712602898778,0.241,1,1,,8.9447,60.01107622164,20.03486033318
1961,10.456656661666395,0.3045206408387302,0.04209712602898778,0.313,1,1,,8.9576,60.01358018036,20.03640661284
1963,11.646057661666397,0.1554383021410759,0.04209712602898778,0.183,1,1,,7.7714,60.03762711608,24.05693100136
1964,11.120477661666396,0.22131574429280887,0.04209712602898778,0.234,1,1,,,60.0433283,22.0371145
1966,10.939230661666397,0.2440336725961596,0.04209712602898778,0.253,1,1,,6.1164,60.05882748969,24.81415528411
1968,10.076317661666396,0.3521932320152359,0.04209712602898778,0.372,1,1,2.7078,6.4502,60.06614663316,25.0294035246
1969,10.638082661666395,0.2817802762513786,0.04209712602898778,0.29,1,1,0.4124,7.3261,60.10899434708,23.43803403904
1972,11.178423661666397,0.2140526553949733,0.04209712602898778,0.224,1,1,,7.1647,60.14102191894,30.67145880987
1974,11.572479661666396,0.16466074294673883,0.04209712602898778,0.187,1,1,,6.0116,60.1575849257,32.28825745604
1975,9.283349661666396,0.45158571945420833,0.04209712602898778,0.471,1,1,,7.2465,60.16353910345,26.73850580232
1976,11.582510661666397,0.16340343364611076,0.04209712602898778,0.187,1,1,0.1296,7.7733,60.16778031372,23.44816967273
1977,11.398983661666396,0.1864071425501428,0.04209712602898778,0.198,1,1,,6.9126,60.19008341114,20.62490184326
1981,9.246902661666397,0.45615407276693754,0.04209712602898778,0.476,1,1,5.3682,7.5738,60.26727827623,20.37238261481
1982,10.711382661666395,0.27259268062422004,0.04209712602898778,0.288,1,1,,7.3153,60.26729828995,20.37264470393
1986,10.430726661666396,0.3077707684596336,0.04209712602898778,0.317,1,1,,7.2131,60.3004121332,23.90346347835
1987,10.475744661666395,0.30212810570460746,0.04209712602898778,0.311,1,1,1.5063,7.0617,60.30838261208,23.17485611565
1989,11.628479661666397,0.15764157029843195,0.04209712602898778,0.187,1,1,,7.5506,60.32503373539,34.4739037431
1990,11.251798661666395,0.2048556590901609,0.04209712602898778,0.215,1,1,,7.6831,60.34956501693,19.14215030857
1992,10.701497661666394,0.27383168993901497,0.04209712602898778,0.282,1,1,1.1983,7.4739,60.35862100282,21.58559650641
1997,11.141580661666396,0.2186706442857158,0.04209712602898778,0.228,1,1,,6.701,60.4413194549,25.41920598186
1998,10.732065661666397,0.270000224411989,0.04209712602898778,0.278,1,1,0.5601,8.0039,60.4549383236,22.16793887586
2000,10.939842661666397,0.24395696306650305,0.04209712602898778,0.253,1,1,0.5678,7.2051,60.48279665891,24.73387201073
2005,9.022502661666396,0.48428090030765225,0.04209712602898778,0.503,1,1,,6.7798,60.57868159523,33.69884300846
2009,11.430497661666397,0.1824571031423079,0.04209712602898778,0.196,1,1,,9.3611,60.6830624158,19.11040225761
2010,11.598987661666396,0.16133816743671536,0.04209712602898778,0.186,1,1,,6.5106,60.69869581001,34.07694270553
2011,10.451334661666396,0.30518771292505686,0.04209712602898778,0.315,1,1,,6.8376,60.7060534745,29.88307432892
2012,10.381173661666397,0.31398185885680396,0.04209712602898778,0.325,1,1,1.1256,7.0922,60.70828661508,23.51060557359
2014,8.756787661666396,0.5175862478120239,0.04209712602898778,0.534,1,1,,6.1228,60.72346696075,25.59437022873
2019,10.816857661666397,0.259372194283503,0.04209712602898778,0.268,1,1,,8.6804,60.85423790886,28.53979270024
2021,5.657202661666396,0.9060955737602684,0.04209712602898778,0.92,1,1,,6.2182,60.86462545659,20.37489441621
2023,9.500521661666395,0.42436486655460026,0.04209712602898778,0.445,1,1,,6.7156,60.91948901843,25.35947766915
2025,11.578297661666397,0.16393150104552712,0.04209712602898778,0.187,1,1,0.3081,7.8599,60.95658084758,23.72035835875
2028,5.509390661666396,0.924622679965474,0.04209712602898778,0.96,1,1,,7.3706,60.97297719045,19.07066631309
2029,10.120504661666397,0.3466547287686157,0.04209712602898778,0.363,1,1,,7.4237,60.97654203648,19.07299588889
2031,8.950084661666397,0.49335794396559995,0.04209712602898778,0.517,1,1,3.4652,7.8986,61.03522267254,20.46912489447
2037,11.214763661666396,0.20949771371569725,0.04209712602898778,0.219,1,1,,9.0617,61.12482898099,32.23300332625
2038,11.195293661666398,0.21193812963467096,0.04209712602898778,0.221,1,1,0.7516,7.308,61.14502945133,22.04606676888
2039,11.036754661666397,0.2318097834291335,0.04209712602898778,0.241,1,1,,6.8044,61.14600151128,24.47584027129
2041,11.092231661666396,0.2248561648396672,0.04209712602898778,0.235,1,1,,7.2055,61.1902342844,24.6885926961
2044,7.7551676616663965,0.6431316711691122,0.04209712602898778,0.649,1,1,,7.5372,61.21804759023,17.46428114179
2046,11.257910661666397,0.2040895665325455,0.04209712602898778,0.214,1,1,0.2252,7.3118,61.30723114703,22.30491933601
2048,10.033685661666397,0.3575368278784967,0.04209712602898778,0.376,1,1,,6.2149,61.32480127488,32.47532014471
2052,10.072593661666396,0.35266000699634836,0.04209712602898778,0.377,1,1,,7.918,61.40085514763,33.18973921439
2058,7.604144661666396,0.6620612517202769,0.04209712602898778,0.664,1,1,,8.5549,61.49877124302,32.32212549722
2059,10.666925661666397,0.2781650263103943,0.04209712602898778,0.285,1,1,,7.2008,61.52127091837,18.06905405568
2063,10.257623661666395,0.3294679085121308,0.04209712602898778,0.343,1,1,,6.7837,61.58162387137,27.13931725306
2064,10.970531661666396,0.24011033111286229,0.04209712602898778,0.248,1,1,,6.944,61.6193270151,20.04364486222
2071,10.514966661666396,0.29721192731868085,0.04209712602898778,0.306,1,1,,5.864,61.70653586788,23.15091615426
2073,8.817270661666395,0.5100051653247466,0.04209712602898778,0.528,1,1,1.4102,7.3352,61.73353518258,22.03444817318
2074,11.308702661666395,0.19772317694053165,0.04209712602898778,0.208,1,1,,7.3383,61.74948743513,23.23460864543
2075,8.793433661666397,0.5129929513679194,0.04209712602898778,0.53,1,1,,7.2461,61.75029441334,23.22875193511
2080,5.7077266616663955,0.8997627759230712,0.04209712602898778,0.913,1,1,,8.1843,61.9751043482,17.84029737967
2086,9.620323661666395,0.4093486000972353,0.04209712602898778,0.44,1,1,,8.1534,62.06537958179,25.63614716951
2087,10.855797661666397,0.25449136244555537,0.04209712602898778,0.263,1,1,,7.0723,62.07257755186,35.54275897125
2089,5.7031586616663965,0.900335339863383,0.04209712602898778,0.913,1,1,,6.5769,62.132261706,20.93790726276
2095,11.652632661666395,0.15461417606674388,0.04209712602898778,0.182,1,1,,7.1736,62.24943726814,17.89473500629
2099,11.241613661666396,0.20613227111557175,0.04209712602898778,0.216,1,1,,7.7134,62.3401590106,17.82879301821
2101,11.059162661666395,0.22900111163086123,0.04209712602898778,0.239,1,1,,6.8883,62.44007718307,20.07770263027
2102,6.6719466616663965,0.7789051571561019,0.04209712602898778,0.767,1,1,,7.6379,62.44278922343,33.87088394499
2103,7.014957661666395,0.7359113459191676,0.04209712602898778,0.728,1,1,,7.7174,62.45814920161,11.73244472045
2107,10.688535661666396,0.2754563777223604,0.04209712602898778,0.288,1,1,,8.2819,62.51161241426,22.26007240978
2108,8.781663661666396,0.5144682310477511,0.04209712602898778,0.532,1,1,6.7602,6.9704,62.51594175616,23.81203465673
2113,11.228676661666395,0.20775382533969933,0.04209712602898778,0.218,1,1,,6.1151,62.65452972984,20.58540315143
2124,7.446634661666396,0.6818039282173267,0.04209712602898778,0.68,1,1,,7.7668,62.98296179002,17.37427096366
2125,9.301379661666395,0.4493257965461912,0.04209712602898778,0.469,1,1,,6.6145,63.05830636781,33.54856898944
2127,10.841591661666396,0.2562719761355885,0.04209712602898778,0.276,1,1,,6.8957,63.09449288782,37.27768536267
2131,7.547192661666395,0.6691997503036049,0.04209712602898778,0.671,1,1,,6.1407,63.19661559382,22.38667546423
2139,11.400743661666397,0.18618653998119594,0.04209712602898778,0.198,1,1,,7.2119,63.39318748895,16.01257125895
2146,10.264306661666396,0.3286302454619765,0.04209712602898778,0.342,1,1,,6.1314,63.65469957512,20.41021229318
2148,10.535072661666396,0.2946917936532014,0.04209712602898778,0.302,1,1,,8.5763,63.69098760838,33.07601004714
2152,8.444406661666395,0.556740822295072,0.04209712602898778,0.57,1,1,,6.2505,63.85036666828,28.11848818145
2156,11.381971661666395,0.18853946692680346,0.04209712602898778,0.199,1,1,,6.0465,63.89443173864,18.33083688524
2158,10.947969661666395,0.24293830563591778,0.04209712602898778,0.253,1,1,,6.9101,63.92415947629,13.44316832074
2159,11.241874661666397,0.2060995567573356,0.04209712602898778,0.216,1,1,,8.8387,64.01364673618,16.13779639447
2163,8.191065661666396,0.5884951833289052,0.04209712602898778,0.601,1,1,,7.0597,64.08373648645,24.6136908113
2167,11.682548661666395,0.1508644337641234,0.04209712602898778,0.18,1,1,,6.3521,64.11597946749,16.85774592108
2169,7.3154816616663965,0.6982429559020296,0.04209712602898778,0.694,1,1,,6.5251,64.12849833019,23.52349151164
2170,10.304536661666397,0.32358772196838026,0.04209712602898778,0.336,1,1,,8.0437,64.13030406395,17.94174780518
2187,10.264480661666395,0.32860843588981936,0.04209712602898778,0.342,1,1,,6.8566,64.86203136792,21.70312128186
2190,6.804665661666396,0.7622698433219838,0.04209712602898778,0.751,1,1,,7.2287,65.03336018535,15.27714606453
2193,10.331356661666396,0.3202260396393164,0.04209712602898778,0.333,1,1,,8.7782,65.23991866288,31.59113860755
2197,8.529911661666397,0.5460234230576886,0.04209712602898778,0.561,1,1,,7.9186,65.47946479218,22.76207003855
2199,10.673183661666396,0.2773806337669462,0.04209712602898778,0.293,1,1,,6.7122,65.65820968551,31.33081441464
2202,10.749300661666396,0.2678399486871039,0.04209712602898778,0.281,1,1,,5.4794,65.7305131039,34.09657200047
2203,8.773063661666397,0.5155461754187409,0.04209712602898778,0.532,1,1,,7.1211,65.9429809599,33.53169871481
2204,8.288852661666397,0.5762383291189057,0.04209712602898778,0.59,1,1,,7.125,65.94872246366,33.52521304873
2206,10.390366661666397,0.3128295864611632,0.04209712602898778,0.323,1,1,,6.7958,66.02524850011,22.88084719602
2207,11.649235661666395,0.1550399640932849,0.04209712602898778,0.183,1,1,,7.1936,66.05362366255,23.51120124556
2211,8.514969661666395,0.5478962887310994,0.04209712602898778,0.563,1,1,,6.5324,66.19731183619,28.38611211879
2214,6.461805661666396,0.8052447278612415,0.04209712602898778,0.796,1,1,,7.2671,66.33731167993,23.67679655022
2215,11.088711661666395,0.2252973699775609,0.04209712602898778,0.234,1,1,,7.7161,66.46268831788,33.63896997643
2218,11.633295661666395,0.15703792145067785,0.04209712602898778,0.185,1,1,,8.646,66.54362887477,21.82010884592
2219,7.831816661666396,0.6335243039491112,0.04209712602898778,0.639,1,1,,8.531,66.58203688352,33.85842049317
2221,11.688974661666396,0.15005898370272996,0.04209712602898778,0.182,1,1,,9.2251,66.626369127,15.47935753598
2222,11.463237661666398,0.17835339399042294,0.04209712602898778,0.194,1,1,,8.2191,66.63109941577,30.21175467438
2223,7.719912661666395,0.6475506163783276,0.04209712602898778,0.651,1,1,,8.5053,66.64967498072,33.93128505603
2227,9.801063661666396,0.38669422037482537,0.04209712602898778,0.408,1,1,,7.0353,66.93833646834,33.49695914001
2235,9.533529661666396,0.4202275656478982,0.04209712602898778,0.441,1,1,,7.161,67.43861035682,28.37331301316
2241,11.125259661666394,0.22071635708559123,0.04209712602898778,0.23,1,1,,7.4348,67.63195899051,23.60345706343
2249,8.575431661666396,0.540317838433565,0.04209712602898778,0.556,1,1,,6.6769,68.41373003245,30.68536383615
2255,11.198207661666395,0.2115728819722218,0.04209712602898778,0.221,1,1,,6.6705,68.83153794227,27.46013972805
2256,10.198884661666396,0.3368303939083608,0.04209712602898778,0.351,1,1,,7.3613,68.86768006462,28.31275798266
2258,10.409618661666396,0.3104164951785704,0.04209712602898778,0.321,1,1,,6.8686,69.21868689122,27.68036623997
2263,10.473444661666395,0.3024163931526629,0.04209712602898778,0.311,1,1,,7.9312,69.58118172158,28.03856995299
2267,11.527977661666394,0.17023872903950577,0.04209712602898778,0.19,1,1,,8.0853,70.12385938897,17.27141314251
2270,11.474338661666398,0.1769619683552648,0.04209712602898778,0.193,1,1,,8.7015,70.67876888127,23.28309917658
2274,11.585165661666394,0.16307064965716012,0.04209712602898778,0.186,1,1,,8.4576,70.96988570255,23.60297214983
2276,9.651773661666397,0.4054065826009985,0.04209712602898778,0.427,1,1,,7.207,71.03064642234,26.6112601173
2280,9.783083661666396,0.38894787616440674,0.04209712602898778,0.411,1,1,,7.1188,71.75835626982,25.55774553627
