,flag,Gaia,TIC,RAdeg,DEdeg,Sec,Theia,logAge,e_logAge,BP-RP,Gmag,Tmag,Teff,e_Teff,Mass,e_Mass,Rad,e_Rad,CorrP1,e_CorrP1,CorrP2,e_CorrP2,CorrA1,CorrA2,PCAP1,e_PCAP1,PCAP2,e_PCAP2,PCAA1,PCAA2,RAWP1,e_RAWP1,RAWP2,e_RAWP2,RAWA1,RAWA2,Per,e_Per,PType,logAM,e_logAM,RUWE,sigmaVar,sigmaInst,sigmap2p,c1,c2,c3,c4,c5,c6,Mass_calc,Mass_e
3393,True,3220543401130030592,50589940,82.174337,-0.599114,32,13,6.69,0.12,2.0482,6.9777,14.388,3853.0,123.0,0.59,,1.088,,4.8298,0.0058,7.385,0.047,0.29901,0.08673,4.8425,0.0057,7.51,0.031,0.30847,0.14031,4.827,0.0059,7.26,0.026,0.28944,0.21265,4.8298,0.0058,all3,42.613,,1.015,0.01648,0.007682,0.01529,1.0,1.0,1.0,1.0,1.0,6.64,0.3401217574364305,0.05117071635240562
3394,True,3220543401130030592,50589940,82.174337,-0.599114,6,13,6.69,0.12,2.0482,6.9777,14.388,3853.0,123.0,0.59,,1.088,,4.9332,0.008,3.707,0.012,0.31398,0.12286,4.9487,0.0035,7.984,0.052,0.64663,0.11523,4.8385,0.0032,7.171,0.035,0.62709,0.1188,4.9332,0.008,corr,42.603,,1.015,0.00902,0.00565,0.006024,1.0,1.0,1.0,1.0,1.0,6.64,0.3401217574364305,0.05117071635240562
3395,True,3220544221468168832,50589987,82.180888,-0.541251,32,13,6.69,0.12,3.2571,9.3478,15.576,3000.0,157.0,0.548,0.029,0.553,0.028,,,,,,,,,,,,,,,,,,,,,,,,1.008,0.0501,0.03298,0.06569,1.0,1.0,2.18,2.18,5.33,8.55,0.0,0.0
3396,True,3220544221468168832,50589987,82.180888,-0.541251,6,13,6.69,0.12,3.2571,9.3478,15.576,3000.0,157.0,0.548,0.029,0.553,0.028,0.256229,9e-05,0.37891,0.00065,0.06218,0.05333,0.25629,9.7e-05,0.3779,0.0018,0.05775,0.04351,0.25623,0.00011,0.3779,0.002,0.05256,0.03965,0.25623,9e-05,all3,43.267,0.067,1.008,0.01918,0.02366,0.02664,1.0,1.0,2.18,2.18,5.33,8.55,0.0,0.0
3397,True,3220924244469224704,50590086,82.192879,-0.427434,32,13,6.69,0.12,2.7925,8.1314,14.966,,,,,,,0.5347,0.0013,,,0.01175,,4.548,0.06,13.73,0.69,0.01814,0.01599,11.576,0.054,30.8,1.7,0.17692,0.11168,,,,,,0.985,0.01751,0.0106,0.02401,2.01,2.01,2.01,6.37,7.48,7.48,0.12182604077348697,0.05117071635240562
3398,True,3220924244469224704,50590086,82.192879,-0.427434,6,13,6.69,0.12,2.7925,8.1314,14.966,,,,,,,1.88228,0.00087,0.53499,0.00032,0.38348,0.07863,1.88607,0.00079,0.5347,0.00031,0.43313,0.08783,1.861,0.021,1.925,0.019,0.21637,0.20807,1.88228,0.00087,corr,,,0.985,0.00548,0.004133,0.004603,2.01,2.01,2.01,6.37,7.48,7.48,0.12182604077348697,0.05117071635240562
3399,True,3220936403521237760,50590113,82.140366,-0.38143,32,13,6.69,0.12,2.254,9.0106,15.79,3480.0,157.0,0.473,0.024,0.476,0.019,,,,,,,12.85,0.55,,,0.01846,,17.46,0.11,7.019,0.027,0.2415,0.13552,,,,,,0.989,0.01387,0.01085,0.01969,1.0,4.33,4.33,6.35,8.2,9.05,-0.04453054592838629,0.05117071635240562
3400,True,3220936403521237760,50590113,82.140366,-0.38143,6,13,6.69,0.12,2.254,9.0106,15.79,3480.0,157.0,0.473,0.024,0.476,0.019,0.029141,3.9e-06,0.073075,2.7e-05,0.02131,0.01966,0.02914,3.7e-06,0.07309,2.5e-05,0.02417,0.02248,14.81,,2.774,,0.46103,0.06752,,,,,,0.989,0.00523,0.007362,0.007169,1.0,4.33,4.33,6.35,8.2,9.05,-0.04453054592838629,0.05117071635240562
3401,True,3220939637633188096,50590177,82.188071,-0.284166,32,13,6.69,0.12,2.2879,7.7207,14.544,3461.0,157.0,0.667,0.021,0.705,0.023,,,,,,,,,,,,,14.56,0.11,5.916,0.032,0.22765,0.07966,,,,,,1.123,0.01281,0.006911,0.01313,1.0,1.0,2.08,4.2,5.25,9.64,0.19953606143685104,0.05117071635240562
3402,True,3220939637633188096,50590177,82.188071,-0.284166,6,13,6.69,0.12,2.2879,7.7207,14.544,3461.0,157.0,0.667,0.021,0.705,0.023,,,,,,,5.699,0.055,,,0.05453,,5.567,0.03,2.79,0.032,0.09868,0.02006,,,,,,1.123,0.00514,0.005772,0.00713,1.0,1.0,2.08,4.2,5.25,9.64,0.19953606143685104,0.05117071635240562
3403,True,3220939736415945984,50590187,82.19808,-0.271312,6,13,6.69,0.12,2.572,8.1354,15.283,3314.0,157.0,0.643,0.023,0.671,0.025,1.9659,0.0025,,,0.13634,,1.9752,0.0021,,,0.16171,,1.9705,0.0021,3.369,0.027,0.16443,0.03249,1.9659,0.0025,all3,42.619,0.047,1.012,0.01272,0.01367,0.01638,1.0,1.0,2.11,4.4,5.43,10.54,0.12106918642739001,0.05117071635240562
3404,True,3220939736415945984,50590187,82.19808,-0.271312,32,13,6.69,0.12,2.572,8.1354,15.283,3314.0,157.0,0.643,0.023,0.671,0.025,1.972,0.0021,,,0.13819,,1.9694,0.0023,,,0.12986,,1.9714,0.0021,15.27,0.42,0.1461,0.05126,1.972,0.0021,all3,42.618,0.047,1.012,0.0256,0.01924,0.03471,1.0,1.0,2.11,4.4,5.43,10.54,0.12106918642739001,0.05117071635240562
3405,True,3220950117353382272,50590259,82.122196,-0.165865,6,13,6.69,0.12,2.5032,8.0201,15.19,3349.0,157.0,0.653,0.024,0.686,0.027,2.1131,0.0039,2.499,0.024,0.09886,0.0204,2.1007,0.003,9.44,0.44,0.13315,0.01788,2.1131,0.0028,8.15,0.31,0.14683,0.01687,2.1131,0.0039,all3,42.614,0.049,1.059,0.01204,0.01409,0.01561,1.0,1.0,1.0,1.0,2.12,4.45,0.1428855131374706,0.05117071635240562
3406,True,3221024055214871552,50618408,82.228628,0.036305,32,13,6.69,0.12,2.8103,9.2643,15.902,3197.0,157.0,0.5,0.036,0.502,0.033,,,,,,,,,,,,,4.5099,,3.2854,,0.02645,0.0175,,,,,,0.99,0.01123,0.008718,0.01399,1.0,2.04,3.14,3.14,6.15,10.38,-0.09253403325526693,0.05117071635240562
3407,True,3221024055214871552,50618408,82.228628,0.036305,6,13,6.69,0.12,2.8103,9.2643,15.902,3197.0,157.0,0.5,0.036,0.502,0.033,,,,,,,7.06,0.42,,,0.01335,,15.146,0.03,5.838,0.029,0.72824,0.08159,,,,,,0.99,0.00373,0.00514,0.005056,1.0,2.04,3.14,3.14,6.15,10.38,-0.09253403325526693,0.05117071635240562
3408,True,3221000209555784704,50618442,82.235622,-0.009009,6,13,6.69,0.12,2.5184,8.1753,15.076,3341.0,158.0,0.641,0.025,0.669,0.028,5.182,0.02,3.724,0.022,0.12485,0.04808,5.4145,0.0084,3.739,0.015,0.3613,0.07426,5.2998,0.0048,2.727,0.015,0.56287,0.0447,5.2998,0.0048,raw,42.185,0.053,0.968,0.00705,0.005308,0.006716,1.0,1.0,1.92,4.06,5.12,7.33,0.11351956425372361,0.05117071635240562
3409,True,3221000209555784704,50618442,82.235622,-0.009009,32,13,6.69,0.12,2.5184,8.1753,15.076,3341.0,158.0,0.641,0.025,0.669,0.028,5.1896,0.0064,7.491,0.029,0.3054,0.13543,5.1918,0.0052,7.362,0.028,0.37505,0.13149,14.48,0.13,5.256,0.012,0.26778,0.18935,5.1896,0.0064,corr,42.194,0.053,0.968,0.01328,0.007925,0.014,1.0,1.0,1.92,4.06,5.12,7.33,0.11351956425372361,0.05117071635240562
3410,True,3220947918330104064,50618579,82.302963,-0.171887,32,13,6.69,0.12,1.7365,6.4102,13.949,3978.0,122.0,0.62,,1.136,,7.506,0.033,2.218,0.0029,0.13266,0.11437,2.2226,0.0029,7.222,0.052,0.12173,0.06826,17.215,,5.7654,,0.45554,0.09918,,,,,,1.199,0.00331,0.00101,0.003041,2.09,2.09,2.09,3.87,5.94,5.94,0.4475004687174004,0.05117071635240562
3411,True,3220947918330104064,50618579,82.302963,-0.171887,6,13,6.69,0.12,1.7365,6.4102,13.949,3978.0,122.0,0.62,,1.136,,0.401247,5.3e-05,0.420767,7.2e-05,0.25672,0.21041,6.375,0.016,0.40133,7.2e-05,0.23645,0.18466,14.907,,2.8329,,0.77641,0.04838,,,,,,1.199,0.001961,0.0004474,0.001145,2.09,2.09,2.09,3.87,5.94,5.94,0.4475004687174004,0.05117071635240562
3412,True,3220947914034074880,50618581,82.302862,-0.173505,32,13,6.69,0.12,2.3761,7.8211,15.011,3415.0,157.0,0.66,0.024,0.696,0.027,7.5059,,2.218,,0.13266,0.11438,2.2226,0.0029,7.222,0.052,0.12173,0.06826,17.215,,5.7654,,0.45554,0.09918,,,,,,1.013,0.00331,0.00101,0.003041,1.91,1.91,1.91,2.5,5.43,5.43,0.1805390171810461,0.05117071635240562
3413,True,3220947914034074880,50618581,82.302862,-0.173505,6,13,6.69,0.12,2.3761,7.8211,15.011,3415.0,157.0,0.66,0.024,0.696,0.027,0.401299,5e-05,0.420683,7.2e-05,0.26902,0.21193,6.392,0.016,0.40132,7.2e-05,0.23188,0.18531,14.944,,2.8317,,0.78224,0.05169,,,,,,1.013,0.001962,0.000449,0.001174,1.91,1.91,1.91,2.5,5.43,5.43,0.1805390171810461,0.05117071635240562
3414,True,3220946509580986880,50618589,82.25611,-0.191631,6,13,6.69,0.12,1.8363,6.5125,13.641,3923.0,122.0,0.61,,1.132,,6.127,0.014,4.172,0.011,0.25986,0.12933,6.256,0.01,3.78,0.049,0.6073,0.05399,6.3096,0.0054,8.37,0.43,0.92646,0.06631,6.256,0.01,pca,42.543,,1.072,0.032,0.003659,0.007061,1.0,1.0,1.0,2.19,2.19,3.27,0.4281439186487752,0.05117071635240562
3415,True,3220946509580986880,50618589,82.25611,-0.191631,32,13,6.69,0.12,1.8363,6.5125,13.641,3923.0,122.0,0.61,,1.132,,3.1701,0.002,6.203,0.013,0.42566,0.26497,3.1775,0.0023,6.116,0.013,0.44006,0.29856,6.1954,0.0069,3.1916,0.0027,0.47159,0.32926,3.1701,0.002,corr,42.843,,1.072,0.01877,0.005558,0.01072,1.0,1.0,1.0,2.19,2.19,3.27,0.4281439186487752,0.05117071635240562
3416,True,3220946303422409472,50618590,82.270383,-0.191686,6,13,6.69,0.12,2.4589,7.702,14.589,3493.0,122.0,0.46,,0.961,,0.61206,0.00028,1.204,0.011,0.12296,0.1074,0.6127,0.00012,6.11,0.026,0.28263,0.14482,6.27,0.011,0.61295,0.00016,0.3185,0.21188,,,,,,1.013,0.01206,0.006176,0.008244,1.0,2.11,2.11,2.11,2.11,3.04,0.20307435553007974,0.05117071635240562
3417,True,3220946303422409472,50618590,82.270383,-0.191686,32,13,6.69,0.12,2.4589,7.702,14.589,3493.0,122.0,0.46,,0.961,,1.2279,,0.738,,0.35547,0.04533,1.22789,0.00031,0.73803,0.00089,0.36806,0.04066,1.22834,0.00038,16.96,0.15,0.29652,0.15123,1.228,,corr,42.993,,1.013,0.01367,0.009083,0.01443,1.0,2.11,2.11,2.11,2.11,3.04,0.20307435553007974,0.05117071635240562
3418,True,3220945100831569408,50618620,82.315559,-0.247944,32,13,6.69,0.12,3.13,9.2461,15.67,3051.0,157.0,0.533,0.026,0.537,0.023,,,,,,,,,,,,,14.36,0.68,19.39,0.39,0.10764,0.08305,,,,,,1.088,0.00918,0.006221,0.01134,1.0,1.86,3.98,3.98,5.06,9.07,-0.08909034595337079,0.05117071635240562
3419,True,3220945100831569408,50618620,82.315559,-0.247944,6,13,6.69,0.12,3.13,9.2461,15.67,3051.0,157.0,0.533,0.026,0.537,0.023,0.174947,4.1e-05,,,0.05844,,0.17496,4.2e-05,,,0.0575,,19.49,0.57,0.17498,4.8e-05,0.07148,0.04902,,,,,,1.088,0.0037,0.004746,0.005302,1.0,1.86,3.98,3.98,5.06,9.07,-0.08909034595337079,0.05117071635240562
3420,True,3220926336118472576,50618713,82.212553,-0.356805,32,13,6.69,0.12,0.6293,3.6335,11.551,6262.0,175.5,1.22,0.184,1.293,0.064,0.55626,,0.53975,,0.61948,0.25329,0.55625,,0.53989,,0.60911,0.24929,15.111,0.093,0.55645,0.00018,0.37403,0.15116,0.556,,corr,44.013,,1.092,0.00632,0.00156,0.003184,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3421,True,3220926336118472576,50618713,82.212553,-0.356805,6,13,6.69,0.12,0.6293,3.6335,11.551,6262.0,175.5,1.22,0.184,1.293,0.064,0.55233,,0.27546,,0.841,0.05243,0.55238,3.4e-05,0.53272,0.00021,0.89554,0.10703,0.55232,,15.092,,0.64004,0.18298,0.552,,corr,44.023,,1.092,0.01248,0.0008925,0.003842,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3422,True,3220924759866487168,50618770,82.259562,-0.435057,6,13,6.69,0.12,2.8263,9.25,15.855,3189.0,158.0,0.511,0.027,0.513,0.024,,,,,,,,,,,,,14.1,0.23,,,0.07853,,,,,,,0.988,0.01456,0.01995,0.02137,2.11,2.11,3.18,3.18,5.43,9.71,-0.08982827893471185,0.05117071635240562
3423,True,3220542782654734720,50618907,82.21912,-0.603069,32,13,6.69,0.12,-0.2646,0.023,8.159,,,,,,,1.038,0.00015,0.515658,9.4e-05,0.55767,0.21622,1.03778,0.0002,0.51572,0.00013,0.4201,0.1508,16.76,0.1,6.349,0.029,0.42049,0.12442,1.038,0.00015,corr,,,1.172,0.001265,0.0002228,0.0007142,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3424,True,3220542782654734720,50618907,82.21912,-0.603069,6,13,6.69,0.12,-0.2646,0.023,8.159,,,,,,,1.0341,,0.51437,,0.81409,0.0306,1.0333,,0.51572,,0.90313,0.03154,1.0337,,6.5973,,0.49177,0.07345,1.034,,corr,,,1.172,0.001571,0.0001181,0.0003356,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3425,True,3220542748294997632,50618914,82.215829,-0.611156,32,13,6.69,0.12,1.6853,6.1468,13.368,4102.0,124.0,0.64,,1.29,,1.04105,0.00051,5.151,0.038,0.16541,0.06295,1.0387,,7.2983,,0.11477,0.09405,18.861,,5.9089,,0.4218,0.13949,,,,,,1.014,0.00239,0.0004252,0.002471,1.0,1.0,2.18,5.04,5.04,6.24,0.49733932783908735,0.05117071635240562
3426,True,3220542748294997632,50618914,82.215829,-0.611156,6,13,6.69,0.12,1.6853,6.1468,13.368,4102.0,124.0,0.64,,1.29,,1.03574,0.00017,0.968,0.0012,0.61272,0.05203,1.036,,4.6241,,0.59889,0.06222,15.429,0.047,5.949,0.029,0.46406,0.10752,1.03574,0.00017,corr,43.463,,1.014,0.001899,0.0002065,0.001057,1.0,1.0,2.18,5.04,5.04,6.24,0.49733932783908735,0.05117071635240562
3427,True,3220354418273876864,50618966,82.219002,-0.671676,32,13,6.69,0.12,2.5996,8.2526,15.432,3299.0,157.0,0.631,0.025,0.655,0.028,2.1888,0.0062,7.85,0.23,0.05128,0.02096,2.1851,0.006,10.29,0.4,0.05463,0.01837,21.6,1.7,5.704,0.034,0.19308,0.08827,,,,,,1.063,0.01382,0.009438,0.01784,2.09,4.16,7.23,8.39,9.49,12.82,0.0988933538870202,0.05117071635240562
3428,True,3220354418273876864,50618966,82.219002,-0.671676,6,13,6.69,0.12,2.5996,8.2526,15.432,3299.0,157.0,0.631,0.025,0.655,0.028,2.1789,0.0032,2.54,0.033,0.12498,0.01124,2.1974,0.0034,1.1087,0.0042,0.12299,0.02005,14.837,0.049,2.612,0.01,0.42219,0.05358,,,,,,1.063,0.00294,0.003604,0.003845,2.09,4.16,7.23,8.39,9.49,12.82,0.0988933538870202,0.05117071635240562
3429,True,3220353460496014208,50618979,82.275452,-0.690974,6,13,6.69,0.12,2.0326,7.1561,14.403,3914.0,123.0,0.61,,1.008,,4.82,0.018,1.4712,0.0021,0.1099,0.08325,9.167,0.078,4.743,0.039,0.09305,0.07126,7.249,0.034,3.965,0.053,0.23925,0.0677,,,,,,0.966,0.00224,0.0004726,0.002334,1.98,1.98,1.98,3.13,6.02,6.98,0.3063660533088643,0.05117071635240562
3430,True,3220353460496014208,50618979,82.275452,-0.690974,32,13,6.69,0.12,2.0326,7.1561,14.403,3914.0,123.0,0.61,,1.008,,6.654,0.015,10.86,0.079,0.3226,0.17756,11.17,0.037,6.561,0.016,0.33522,0.2247,6.6476,0.0076,10.95,0.038,0.497,0.23563,6.654,0.015,corr,42.423,,0.966,0.00558,0.001458,0.003369,1.98,1.98,1.98,3.13,6.02,6.98,0.3063660533088643,0.05117071635240562
3431,True,3220353460496014336,50618980,82.276501,-0.692281,6,13,6.69,0.12,1.8822,6.5723,14.131,3987.0,123.0,0.62,,1.229,,4.82,0.018,1.4712,0.0021,0.1099,0.08326,9.167,0.078,4.743,0.039,0.09305,0.07126,7.25,0.14,3.96,0.73,0.23925,0.06773,,,,,,1.008,0.00224,0.0004726,0.002334,2.02,2.02,2.02,2.02,6.15,7.14,0.4168289460767651,0.05117071635240562
3432,True,3220353460496014336,50618980,82.276501,-0.692281,32,13,6.69,0.12,1.8822,6.5723,14.131,3987.0,123.0,0.62,,1.229,,6.654,0.015,10.86,0.079,0.3226,0.17756,11.17,0.037,6.561,0.016,0.33522,0.2247,6.6476,0.0076,10.95,0.038,0.497,0.23563,6.654,0.015,corr,42.603,,1.008,0.00558,0.001458,0.003369,2.02,2.02,2.02,2.02,6.15,7.14,0.4168289460767651,0.05117071635240562
3433,True,3220348066017107712,50619066,82.270022,-0.816492,32,13,6.69,0.12,3.0442,8.4657,14.957,3089.0,157.0,0.653,0.024,0.685,0.026,0.36452,0.00045,,,0.01835,,0.3645,0.00043,,,0.01914,,0.36445,,9.3316,,0.01819,0.01243,0.36452,0.00045,all3,43.376,0.048,1.041,0.01049,0.008532,0.01509,2.03,4.12,5.17,5.17,6.22,8.54,0.05857193825967383,0.05117071635240562
3434,True,3220348066017107712,50619066,82.270022,-0.816492,6,13,6.69,0.12,3.0442,8.4657,14.957,3089.0,157.0,0.653,0.024,0.685,0.026,0.379269,5.7e-05,,,0.22134,,0.37935,6e-05,,,0.20576,,14.92,0.14,0.3793,0.0001,0.16566,0.12042,,,,,,1.041,0.00518,0.005897,0.006477,2.03,4.12,5.17,5.17,6.22,8.54,0.05857193825967383,0.05117071635240562
3435,True,3220327209655930880,50619206,82.313876,-0.989092,32,13,6.69,0.12,1.5039,6.4489,13.251,4249.0,122.0,0.664,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,1.102,0.00785,0.004198,0.006862,1.0,1.0,2.18,2.18,3.26,3.26,0.440177902855829,0.05117071635240562
3436,True,3220327209655930880,50619206,82.313876,-0.989092,6,13,6.69,0.12,1.5039,6.4489,13.251,4249.0,122.0,0.664,,0.929,,,,,,,,6.947,0.024,,,0.17752,,15.969,0.087,16.91,0.97,0.31856,0.17389,,,,,,1.102,0.00202,0.00232,0.002709,1.0,1.0,2.18,2.18,3.26,3.26,0.440177902855829,0.05117071635240562
3437,True,3220249621071442688,50619367,82.262503,-1.196969,32,13,6.69,0.12,2.9991,8.7339,15.428,3110.0,157.0,0.614,0.025,0.632,0.027,,,,,,,,,,,,,17.61,0.35,6.09,0.19,0.06995,0.0129,,,,,,1.009,0.0325,0.0263,0.04272,1.0,2.06,3.23,3.23,5.42,6.6,0.007824853906582774,0.05117071635240562
3438,True,3220249621071442688,50619367,82.262503,-1.196969,6,13,6.69,0.12,2.9991,8.7339,15.428,3110.0,157.0,0.614,0.025,0.632,0.027,1.2007,0.0028,,,0.04088,,1.2004,0.0025,7.08,0.24,0.04552,0.01365,1.2048,0.003,5.336,0.075,0.04019,0.0313,1.2007,0.0028,all3,42.761,0.054,1.009,0.01016,0.01187,0.01401,1.0,2.06,3.23,3.23,5.42,6.6,0.007824853906582774,0.05117071635240562
3439,True,3220248594574575616,50619423,82.225052,-1.287381,6,13,6.69,0.12,1.5566,5.6787,12.908,4303.0,144.2,0.673,0.081,1.384,0.126,5.4218,,8.3895,,0.17503,0.14743,8.301,0.039,5.23,0.39,0.45169,0.0746,10.049,0.016,7.8,0.33,0.81485,0.06294,8.301,0.039,pca,42.643,0.13,1.006,0.0214,0.002042,0.004603,1.0,1.0,1.0,2.19,2.19,2.19,0.5859102084563392,0.05117071635240562
3440,True,3220248594574575616,50619423,82.225052,-1.287381,32,13,6.69,0.12,1.5566,5.6787,12.908,4303.0,144.2,0.673,0.081,1.384,0.126,5.1843,0.0064,7.684,0.016,0.38351,0.32392,5.2233,0.0077,7.949,0.024,0.34325,0.26684,5.066,0.057,9.484,0.029,0.37191,0.24087,5.066,0.057,raw,42.853,0.13,1.006,0.01228,0.003245,0.005729,1.0,1.0,1.0,2.19,2.19,2.19,0.5859102084563392,0.05117071635240562
3441,True,3220247937444152064,50619424,82.247346,-1.288222,32,13,6.69,0.12,2.8487,8.9432,15.717,3181.0,157.0,0.561,0.027,0.568,0.026,,,,,,,,,,,,,14.76,0.8,,,0.03006,,,,,,,1.004,0.0377,0.03203,0.05285,1.0,1.0,1.0,4.13,6.36,8.43,-0.03177755009860067,0.05117071635240562
3442,True,3220247937444152064,50619424,82.247346,-1.288222,6,13,6.69,0.12,2.8487,8.9432,15.717,3181.0,157.0,0.561,0.027,0.568,0.026,0.040578,1.2e-05,,,0.01217,,4.809,0.055,7.32,0.15,0.03337,0.02978,4.672,0.092,,,0.02513,,,,,,,1.004,0.01201,0.0155,0.01729,1.0,1.0,1.0,4.13,6.36,8.43,-0.03177755009860067,0.05117071635240562
3443,True,3220248079178701056,50619426,82.294938,-1.291187,32,13,6.69,0.12,2.3715,7.9626,14.729,3416.0,157.0,0.655,0.023,0.688,0.025,4.075,0.015,5.407,0.029,0.07465,0.06879,8.258,0.069,4.055,0.021,0.07038,0.05636,8.136,0.036,3.964,0.027,0.2118,0.05717,,,,,,1.018,0.01152,0.007858,0.01509,1.0,1.0,1.0,1.92,4.0,4.91,0.15376529445468518,0.05117071635240562
3444,True,3220248079178701056,50619426,82.294938,-1.291187,6,13,6.69,0.12,2.3715,7.9626,14.729,3416.0,157.0,0.655,0.023,0.688,0.025,4.939,,7.3015,,0.16598,0.12825,8.3678,,5.3544,,0.8422,0.12145,8.245,0.012,,,0.89879,,8.37,,pca,42.023,,1.018,0.01405,0.003771,0.004832,1.0,1.0,1.0,1.92,4.0,4.91,0.15376529445468518,0.05117071635240562
3445,True,3220244986802246400,50619443,82.328204,-1.310309,6,13,6.69,0.12,0.6445,3.1233,10.878,6386.0,257.7,1.28,0.221,1.653,0.077,3.4381,0.0031,1.7377,0.0014,0.3563,0.19682,3.4337,0.002,1.7405,0.0012,0.57811,0.21955,13.597,0.033,3.3899,0.0037,0.55751,0.30798,3.4381,0.0031,corr,43.463,0.12,1.072,0.0025,0.0005207,0.0007928,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3446,True,3220244986802246400,50619443,82.328204,-1.310309,32,13,6.69,0.12,0.6445,3.1233,10.878,6386.0,257.7,1.28,0.221,1.653,0.077,3.403,0.0013,4.3188,0.0066,0.72553,0.19908,3.4095,0.0012,4.3059,0.0063,0.76184,0.20768,3.4034,0.002,16.29,0.15,0.43276,0.23627,3.403,0.0013,corr,43.463,0.12,1.072,0.0041,0.000848,0.001385,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3447,True,3220241688267377408,50619529,82.286785,-1.427618,32,13,6.69,0.12,1.6566,6.2613,13.514,4089.0,123.0,0.64,,1.191,,7.817,0.041,0.178371,4.4e-05,0.1026,0.0494,8.331,0.042,3.58,0.022,0.13444,0.04463,16.164,0.027,,,0.82064,,,,,,,0.97,0.00932,0.005173,0.01092,1.0,1.0,1.0,2.05,2.05,3.25,0.4756743719949125,0.05117071635240562
3448,True,3220241688267377408,50619529,82.286785,-1.427618,6,13,6.69,0.12,1.6566,6.2613,13.514,4089.0,123.0,0.64,,1.191,,0.17836,,,,0.85522,,0.17835,5.2e-06,6.759,0.018,0.59967,0.24321,15.824,0.055,0.17836,1.2e-05,0.51622,0.26887,0.1784,,corr,,,0.97,0.00903,0.002648,0.006611,1.0,1.0,1.0,2.05,2.05,3.25,0.4756743719949125,0.05117071635240562
3449,True,3220240966712875648,50619550,82.272495,-1.463928,32,13,6.69,0.12,2.236,7.5354,14.569,3687.0,122.0,0.54,,0.932,,6.836,0.02,4.196,0.012,0.1754,0.10922,7.173,0.018,12.895,0.06,0.21557,0.20778,11.512,0.028,5.275,0.03,0.49994,0.0778,,,,,,1.0,0.00291,0.001581,0.002719,1.0,1.0,2.0,2.79,2.79,5.04,0.23459733932129606,0.05117071635240562
3450,True,3220240966712875648,50619550,82.272495,-1.463928,6,13,6.69,0.12,2.236,7.5354,14.569,3687.0,122.0,0.54,,0.932,,4.32,0.048,3.99,0.036,0.34795,0.17851,4.164,0.0021,10.86,0.19,0.78811,0.05656,4.1919,0.0039,13.541,0.072,0.41157,0.30573,4.32,0.048,corr,42.483,,1.0,0.00754,0.001591,0.003377,1.0,1.0,2.0,2.79,2.79,5.04,0.23459733932129606,0.05117071635240562
3451,True,3220240932353138816,50619563,82.260627,-1.474362,32,13,6.69,0.12,3.0653,9.2871,16.042,3081.0,158.0,0.524,0.035,0.527,0.034,,,,,,,,,,,,,11.34,0.16,4.369,0.043,0.06412,0.02893,,,,,,0.993,0.01579,0.0117,0.02052,1.0,1.0,1.0,4.22,10.15,15.31,0.0,0.0
3452,True,3220240932353138816,50619563,82.260627,-1.474362,6,13,6.69,0.12,3.0653,9.2871,16.042,3081.0,158.0,0.524,0.035,0.527,0.034,1.6,,4.1519,,0.08189,0.03383,12.02,0.11,6.658,0.033,0.10662,0.10595,14.779,0.027,5.828,0.034,0.75743,0.07482,,,,,,0.993,0.00536,0.00475,0.005926,1.0,1.0,1.0,4.22,10.15,15.31,0.0,0.0
3453,True,3220234438362593536,50619599,82.212419,-1.522252,6,13,6.69,0.12,2.2975,7.8135,14.636,3457.0,157.0,0.668,0.022,0.706,0.024,2.9117,0.0025,3.771,0.015,0.31569,0.06961,2.9334,0.002,3.788,0.01,0.41421,0.11806,2.9629,0.002,14.86,0.13,0.45995,0.15124,2.9117,0.0025,corr,42.509,0.043,1.051,0.00667,0.003438,0.004545,1.0,2.17,4.37,6.66,9.68,13.04,0.1819770404495819,0.05117071635240562
3454,True,3220234438362593536,50619599,82.212419,-1.522252,32,13,6.69,0.12,2.2975,7.8135,14.636,3457.0,157.0,0.668,0.022,0.706,0.024,2.9422,0.001,2.5222,0.0036,0.6728,0.1191,2.942,,4.7728,,0.64943,0.06272,2.9788,0.0032,18.08,0.42,0.2892,0.27433,2.9422,0.001,corr,42.505,0.044,1.051,0.01193,0.005011,0.008123,1.0,2.17,4.37,6.66,9.68,13.04,0.1819770404495819,0.05117071635240562
3455,True,3220216502579176448,50619713,82.237495,-1.670496,6,13,6.69,0.12,1.9666,6.7615,13.795,3942.0,122.0,0.61,,1.159,,7.27,0.033,4.84,0.017,0.14419,0.11094,8.0742,0.0085,3.708,0.03,0.84108,0.04672,7.888,0.009,14.9,4.9,0.83682,0.07995,8.0742,0.0085,pca,42.453,,1.908,0.0143,0.003752,0.004225,1.0,2.17,2.17,2.17,2.17,2.17,0.38102973519742694,0.05117071635240562
